"SampleID"	"Haplogroup"	"Rank"	"Quality"	"Range"
"111-1914-1829"	"G1a1a"	"1"	"0.9091"	"1-16569"
"111-1914-1836"	"R11b"	"1"	"0.8652"	"1-16569"
"111-1914-1843"	"F3b1"	"1"	"0.9576"	"1-16569"
"111-1914-1850"	"A19"	"1"	"0.9539"	"1-16569"
"111-1914-1867"	"M7b1a1h"	"1"	"0.9339"	"1-16569"
"111-1914-1874"	"D4e3"	"1"	"0.9957"	"1-16569"
"111-1914-1881"	"M7c1a4a"	"1"	"0.9722"	"1-16569"
"111-1914-1898"	"G2a5"	"1"	"0.9090"	"1-16569"
"111-1914-1904"	"G1a2"	"1"	"0.9440"	"1-16569"
"111-1914-1911"	"G2a1"	"1"	"0.9360"	"1-16569"
"111-1914-1928"	"B5a2a1a"	"1"	"0.9287"	"1-16569"
"111-1914-1942"	"N9a12"	"1"	"0.8459"	"1-16569"
"111-1914-1959"	"N9a9"	"1"	"1.0000"	"1-16569"
"111-1914-1966"	"D5c_T16311C"	"1"	"0.9088"	"1-16569"
"111-1914-1980"	"G3a2_T152C"	"1"	"0.9319"	"1-16569"
"111-1914-2000"	"D5a2a1_C16172T"	"1"	"1.0000"	"1-16569"
"111-1914-2024"	"M8a2a1"	"1"	"0.9758"	"1-16569"
"111-1914-2031"	"D4r"	"1"	"0.9850"	"1-16569"
"111-1914-2055"	"B4c1b2c2a"	"1"	"0.9809"	"1-16569"
"111-1914-2079"	"F1a1a"	"1"	"0.9878"	"1-16569"
"111-1914-2086"	"F1a1"	"1"	"0.9082"	"1-16569"
"111-1914-2093"	"D4y"	"1"	"0.9321"	"1-16569"
"111-1914-2116"	"M8a2a1"	"1"	"0.9635"	"1-16569"
"111-1914-2123"	"D4a7"	"1"	"0.9539"	"1-16569"
"111-1914-2147"	"F1a1c"	"1"	"0.9294"	"1-16569"
"111-1914-2154"	"F1a1"	"1"	"0.9227"	"1-16569"
"111-1914-2178"	"N9a1"	"1"	"0.9738"	"1-16569"
"111-1914-2185"	"F1e4"	"1"	"0.9914"	"1-16569"
"111-1914-2208"	"B5b2d"	"1"	"0.9148"	"1-16569"
"111-1914-2222"	"D5b1b"	"1"	"0.9861"	"1-16569"
"111-1914-2246"	"M33c1"	"1"	"0.9635"	"1-16569"
"111-1914-2284"	"B4b1a2a"	"1"	"0.9160"	"1-16569"
"111-1914-2291"	"D4b2b2"	"1"	"0.9784"	"1-16569"
"111-1914-2314"	"G2a2"	"1"	"0.9650"	"1-16569"
"111-1914-2321"	"F1c1"	"1"	"0.9325"	"1-16569"
"111-1914-2345"	"B4c1b2a"	"1"	"0.9128"	"1-16569"
"111-1914-2369"	"D4g2a1"	"1"	"0.9522"	"1-16569"
"111-1914-2383"	"M7c1a3"	"1"	"0.9116"	"1-16569"
"111-1914-2420"	"D4b2b2"	"1"	"0.9846"	"1-16569"
"111-1914-2437"	"D4g2a1"	"1"	"0.9147"	"1-16569"
"111-1914-2451"	"F1a1d"	"1"	"0.9505"	"1-16569"
"111-1914-2482"	"D4e1a"	"1"	"0.9483"	"1-16569"
"111-1914-2499"	"A5a"	"1"	"0.9295"	"1-16569"
"111-1914-2505"	"F4a1a"	"1"	"0.9661"	"1-16569"
"111-1914-2536"	"M7b1a1b"	"1"	"0.9602"	"1-16569"
"111-1914-2543"	"A7"	"1"	"0.8988"	"1-16569"
"111-1914-2550"	"M74a"	"1"	"0.9545"	"1-16569"
"111-1914-2567"	"D4j"	"1"	"0.9665"	"1-16569"
"111-1914-2574"	"M7b1a1h"	"1"	"0.9449"	"1-16569"
"111-1914-2581"	"A17"	"1"	"0.9603"	"1-16569"
"111-1914-2598"	"F2a1"	"1"	"0.9155"	"1-16569"
"111-1914-2628"	"M74a"	"1"	"0.9227"	"1-16569"
"111-1914-2635"	"G1c2"	"1"	"0.9281"	"1-16569"
"111-1914-2642"	"G2a5"	"1"	"0.9292"	"1-16569"
"111-1914-2659"	"D5a2a1b"	"1"	"0.9714"	"1-16569"
"111-1914-2666"	"N9a8"	"1"	"0.9660"	"1-16569"
"111-1914-2673"	"D5b1d"	"1"	"0.8831"	"1-16569"
"111-1914-2680"	"F1a1"	"1"	"0.9789"	"1-16569"
"111-1914-2727"	"F1a3b"	"1"	"0.9243"	"1-16569"
"111-1914-2741"	"A_T152C_T16362C"	"1"	"0.9302"	"1-16569"
"111-1914-2758"	"B4b1a2a"	"1"	"0.9046"	"1-16569"
"111-1914-2772"	"F2c2"	"1"	"0.9917"	"1-16569"
"111-1914-2789"	"M7c1b"	"1"	"0.9355"	"1-16569"
"111-1914-2796"	"M9a1a1c1a"	"1"	"0.9590"	"1-16569"
"111-1914-2802"	"R11b2"	"1"	"0.9085"	"1-16569"
"111-1914-2819"	"D4a"	"1"	"0.8891"	"1-16569"
"111-1914-2826"	"F4a1b"	"1"	"0.9466"	"1-16569"
"111-1914-2833"	"F2h"	"1"	"1.0000"	"1-16569"
"111-1914-2840"	"Z3"	"1"	"0.8882"	"1-16569"
"111-1914-2857"	"R33"	"1"	"0.7066"	"1-16569"
"111-1914-2864"	"F4a1a"	"1"	"0.9244"	"1-16569"
"111-1914-2871"	"N9a1"	"1"	"0.9738"	"1-16569"
"111-1914-2888"	"D5a2a2"	"1"	"0.9666"	"1-16569"
"111-1914-2895"	"B4c1b2a"	"1"	"0.8808"	"1-16569"
"111-1914-2901"	"Y1a_T16189C!"	"1"	"0.9084"	"1-16569"
"111-1914-2918"	"G1d"	"1"	"0.9393"	"1-16569"
"111-1914-2925"	"M10a1b"	"1"	"0.9654"	"1-16569"
"111-1914-2932"	"D4a3a1"	"1"	"0.9415"	"1-16569"
"111-1914-2949"	"M8c"	"1"	"0.8283"	"1-16569"
"111-1914-2956"	"Y1b1"	"1"	"0.9147"	"1-16569"
"111-1914-2963"	"F1a"	"1"	"0.9366"	"1-16569"
"111-1914-2970"	"Z3f"	"1"	"0.9175"	"1-16569"
"111-1914-2994"	"D5a"	"1"	"0.9256"	"1-16569"
"111-1914-3007"	"N9a1"	"1"	"0.9322"	"1-16569"
"111-1914-3014"	"B4a1c1a"	"1"	"0.8690"	"1-16569"
"111-1914-3021"	"D4a3b2"	"1"	"0.9924"	"1-16569"
"111-1914-3038"	"D4b1b"	"1"	"0.9953"	"1-16569"
"111-1914-3045"	"B5b1b"	"1"	"0.9216"	"1-16569"
"111-1914-3052"	"D4"	"1"	"0.8386"	"1-16569"
"111-1914-3069"	"A_T152C_T16362C"	"1"	"0.8563"	"1-16569"
"111-1914-3076"	"D5b3"	"1"	"0.9448"	"1-16569"
"111-1914-3106"	"F2e"	"1"	"0.8354"	"1-16569"
"111-1914-3113"	"A15a"	"1"	"0.8988"	"1-16569"
"111-1914-3120"	"M7b1a1h"	"1"	"0.9443"	"1-16569"
"111-1914-3137"	"B5b1"	"1"	"0.9139"	"1-16569"
"111-1914-3144"	"C7a1c"	"1"	"0.9723"	"1-16569"
"111-1914-3168"	"D4b2b"	"1"	"0.9265"	"1-16569"
"111-1914-3175"	"M7b1a1e1"	"1"	"0.9778"	"1-16569"
"111-1914-3182"	"M7c1"	"1"	"0.9707"	"1-16569"
"111-1914-3199"	"R11b"	"1"	"0.8006"	"1-16569"
"111-1914-3205"	"F1b1e"	"1"	"0.8713"	"1-16569"
"111-1914-3212"	"D4f"	"1"	"0.9608"	"1-16569"
"111-1914-3236"	"F3a1"	"1"	"0.9317"	"1-16569"
"111-1914-3243"	"B4h"	"1"	"0.8665"	"1-16569"
"111-1914-3250"	"F1a1c7"	"1"	"0.9628"	"1-16569"
"111-1914-3267"	"F1b1"	"1"	"0.9865"	"1-16569"
"111-1914-3311"	"F1a1a"	"1"	"0.9578"	"1-16569"
"111-1914-3328"	"B5b2a"	"1"	"0.9029"	"1-16569"
"111-1914-3342"	"F1g1"	"1"	"0.9145"	"1-16569"
"111-1914-3366"	"B4b1a2a"	"1"	"0.8417"	"1-16569"
"111-1914-3373"	"A15"	"1"	"0.9046"	"1-16569"
"111-1914-3380"	"Z3c"	"1"	"0.9353"	"1-16569"
"111-1914-3397"	"B4h"	"1"	"0.8181"	"1-16569"
"111-1914-3410"	"M7b1a1"	"1"	"0.9439"	"1-16569"
"111-1914-3427"	"D5b1"	"1"	"0.9686"	"1-16569"
"111-1914-3434"	"B4c1b2a1"	"1"	"0.8271"	"1-16569"
"111-1914-3441"	"D4m2a"	"1"	"0.9651"	"1-16569"
"111-1914-3489"	"D4b1a2a3"	"1"	"0.9919"	"1-16569"
"111-1914-3502"	"B5b1"	"1"	"0.8817"	"1-16569"
"111-1914-3519"	"W6"	"1"	"0.9390"	"1-16569"
"111-1914-3533"	"D4e1a"	"1"	"0.9246"	"1-16569"
"111-1914-3540"	"B4d1"	"1"	"0.7870"	"1-16569"
"111-1914-3588"	"G2a5"	"1"	"0.8844"	"1-16569"
"111-1914-3595"	"D4b2b"	"1"	"0.9183"	"1-16569"
"111-1914-3601"	"C7"	"1"	"0.8852"	"1-16569"
"111-1914-3618"	"F1a'c'f'h'i"	"1"	"0.9677"	"1-16569"
"111-1914-3625"	"A13"	"1"	"0.8296"	"1-16569"
"111-1914-3632"	"N9a10_T16311C"	"1"	"0.7914"	"1-16569"
"111-1914-3656"	"M74b1"	"1"	"0.9660"	"1-16569"
"111-1914-3663"	"N"	"1"	"0.8510"	"1-16569"
"111-1914-3694"	"D5a2a1_C16172T"	"1"	"0.9644"	"1-16569"
"111-1914-3700"	"B4a4"	"1"	"0.8459"	"1-16569"
"111-1914-3717"	"M7c1"	"1"	"0.9563"	"1-16569"
"111-1914-3724"	"G1a1a"	"1"	"0.9326"	"1-16569"
"111-1914-3731"	"F1a1"	"1"	"0.8838"	"1-16569"
"111-1914-3748"	"N9a10e"	"1"	"0.9209"	"1-16569"
"111-1914-3755"	"F1a1d"	"1"	"0.9738"	"1-16569"
"111-1914-3762"	"F1e3c"	"1"	"0.9912"	"1-16569"
"111-1914-3793"	"R9c1a"	"1"	"0.9373"	"1-16569"
"111-1914-3809"	"D4j7"	"1"	"0.9308"	"1-16569"
"111-1914-3823"	"D4b2b6"	"1"	"0.9708"	"1-16569"
"111-1914-3830"	"D4r"	"1"	"0.9711"	"1-16569"
"111-1914-3847"	"D5a2a1_C16172T"	"1"	"0.9826"	"1-16569"
"111-1914-3854"	"F1a1c"	"1"	"0.9331"	"1-16569"
"111-1914-3878"	"D5b1b"	"1"	"0.9350"	"1-16569"
"111-1914-3892"	"A15a"	"1"	"0.8857"	"1-16569"
"111-1914-3908"	"Z3d"	"1"	"0.9432"	"1-16569"
"111-1914-3915"	"F2a1"	"1"	"0.9043"	"1-16569"
"111-1914-3922"	"F1a"	"1"	"0.9551"	"1-16569"
"111-1914-3939"	"F2d"	"1"	"0.9580"	"1-16569"
"111-1914-3946"	"F1a1"	"1"	"0.9907"	"1-16569"
"111-1914-3960"	"M10a1a1b5"	"1"	"0.8945"	"1-16569"
"111-1914-3977"	"F1a1c"	"1"	"0.9541"	"1-16569"
"111-1914-3984"	"N9a10"	"1"	"0.9598"	"1-16569"
"111-1914-3991"	"M10a1b"	"1"	"0.9432"	"1-16569"
"111-1914-4004"	"F2a1"	"1"	"0.9410"	"1-16569"
"111-1914-4011"	"D4b2b6"	"1"	"0.9536"	"1-16569"
"111-1914-4028"	"D5a2a"	"1"	"0.9666"	"1-16569"
"111-1914-4035"	"B4a"	"1"	"0.7921"	"1-16569"
"111-1914-4059"	"B4a5"	"1"	"0.8487"	"1-16569"
"111-1914-4066"	"C7"	"1"	"0.9491"	"1-16569"
"111-1914-4073"	"M7b1a1b"	"1"	"0.9538"	"1-16569"
"111-1914-4097"	"D4g2"	"1"	"0.8828"	"1-16569"
"111-1914-4103"	"H2b"	"1"	"0.9355"	"1-16569"
"111-1914-4127"	"N9a4b"	"1"	"0.9509"	"1-16569"
"111-1914-4134"	"B4a4"	"1"	"0.9052"	"1-16569"
"111-1914-4141"	"F1e3a"	"1"	"0.9088"	"1-16569"
"111-1914-4172"	"C7a1c"	"1"	"0.9932"	"1-16569"
"111-1914-4189"	"F1a1a"	"1"	"0.9458"	"1-16569"
"111-1914-4219"	"M7b1a1e1"	"1"	"0.9904"	"1-16569"
"111-1914-4226"	"M10a1b"	"1"	"0.9278"	"1-16569"
"111-1914-4233"	"D4b2b5"	"1"	"0.9532"	"1-16569"
"111-1914-4240"	"M7b1a1"	"1"	"0.9357"	"1-16569"
"111-1914-4257"	"M7c1a3"	"1"	"0.8817"	"1-16569"
"111-1914-4264"	"M10a1b"	"1"	"0.9654"	"1-16569"
"111-1914-4271"	"F1a1c"	"1"	"1.0000"	"1-16569"
"111-1914-4295"	"F2_C16291T"	"1"	"0.9350"	"1-16569"
"111-1914-4318"	"D6c2"	"1"	"0.9163"	"1-16569"
"111-1914-4325"	"F2b1"	"1"	"0.9503"	"1-16569"
"111-1914-4332"	"M7b1a1e1"	"1"	"0.9769"	"1-16569"
"111-1914-4356"	"B4_C16261T"	"1"	"0.7831"	"1-16569"
"111-1914-4387"	"F2e"	"1"	"0.9270"	"1-16569"
"111-1914-4394"	"D4e1"	"1"	"0.9675"	"1-16569"
"111-1914-4400"	"A_T152C"	"1"	"0.8905"	"1-16569"
"111-1914-4424"	"D4"	"1"	"0.9616"	"1-16569"
"111-1914-4431"	"F1a1c4"	"1"	"0.9817"	"1-16569"
"111-1914-4448"	"B5a1c3"	"1"	"0.9570"	"1-16569"
"111-1914-4455"	"G2a1d"	"1"	"0.9595"	"1-16569"
"111-1914-4479"	"D4b2b5"	"1"	"0.9628"	"1-16569"
"111-1914-4486"	"B5b2c"	"1"	"0.9514"	"1-16569"
"111-1914-4516"	"D5a3a1"	"1"	"0.9648"	"1-16569"
"111-1914-4523"	"M8a1"	"1"	"0.9546"	"1-16569"
"111-1914-4530"	"R11a"	"1"	"0.8012"	"1-16569"
"111-1914-4547"	"N9a3"	"1"	"0.9278"	"1-16569"
"111-1914-4554"	"B4b1"	"1"	"0.8737"	"1-16569"
"111-1914-4585"	"D5a2a1b1"	"1"	"0.9678"	"1-16569"
"111-1914-4592"	"M7b1a1h"	"1"	"0.9752"	"1-16569"
"111-1914-4608"	"F1a1"	"1"	"0.9406"	"1-16569"
"111-1914-4615"	"M9a1b1"	"1"	"0.9755"	"1-16569"
"111-1914-4639"	"G2a'c'd'e'f"	"1"	"0.8865"	"1-16569"
"111-1914-4646"	"D5b1d"	"1"	"0.9347"	"1-16569"
"111-1914-4677"	"M7b1a1c"	"1"	"0.9393"	"1-16569"
"111-1914-4691"	"F1a"	"1"	"0.9563"	"1-16569"
"111-1914-4714"	"B4d1'2'3"	"1"	"0.7850"	"1-16569"
"111-1914-4721"	"A17"	"1"	"0.9086"	"1-16569"
"111-1914-4752"	"D4h1"	"1"	"0.9434"	"1-16569"
"111-1914-4769"	"D4b1a2a1"	"1"	"0.9730"	"1-16569"
"111-1914-4783"	"D4b2"	"1"	"0.9232"	"1-16569"
"111-1914-4813"	"R11a"	"1"	"0.7741"	"1-16569"
"111-1914-4820"	"G2a5"	"1"	"0.9179"	"1-16569"
"111-1914-4837"	"B4b1a2a"	"1"	"0.8455"	"1-16569"
"111-1914-4844"	"M7b1a1b"	"1"	"0.9485"	"1-16569"
"111-1914-4868"	"A_T152C_T16362C"	"1"	"0.9616"	"1-16569"
"111-1914-4882"	"M12a1a4"	"1"	"0.9198"	"1-16569"
"111-1914-4899"	"D5a2a1"	"1"	"0.9463"	"1-16569"
"111-1914-4943"	"B5b1"	"1"	"0.9300"	"1-16569"
"111-1914-4967"	"F2j"	"1"	"0.9610"	"1-16569"
"111-1914-4981"	"M8a2b"	"1"	"0.9236"	"1-16569"
"111-1914-4998"	"M8a2a"	"1"	"0.9576"	"1-16569"
"111-1914-5001"	"F1a"	"1"	"0.9366"	"1-16569"
"111-1914-5018"	"M22b1"	"1"	"0.9281"	"1-16569"
"111-1914-5025"	"N9a3"	"1"	"0.9951"	"1-16569"
"111-1914-5032"	"D4g2a1"	"1"	"0.9214"	"1-16569"
"111-1914-5049"	"Y1b1"	"1"	"0.8554"	"1-16569"
"111-1914-5063"	"D4b1a2a1"	"1"	"0.9943"	"1-16569"
"111-1914-5070"	"D4g2a1"	"1"	"0.9128"	"1-16569"
"111-1914-5087"	"A17"	"1"	"0.9080"	"1-16569"
"111-1914-5094"	"A6"	"1"	"0.8862"	"1-16569"
"111-1914-5100"	"M8a3a1"	"1"	"0.9741"	"1-16569"
"111-1914-5117"	"B4c1b2c2"	"1"	"0.9543"	"1-16569"
"111-1914-5124"	"F2a"	"1"	"0.9029"	"1-16569"
"111-1914-5131"	"D4j15"	"1"	"0.9412"	"1-16569"
"111-1914-5148"	"B5a2"	"1"	"0.7374"	"1-16569"
"111-1914-5155"	"F4b2"	"1"	"0.9355"	"1-16569"
"111-1914-5162"	"G2a1"	"1"	"0.9545"	"1-16569"
"111-1914-5186"	"B5b1"	"1"	"0.8733"	"1-16569"
"111-1914-5193"	"M7c1a1a1"	"1"	"0.8945"	"1-16569"
"111-1914-5209"	"N11a"	"1"	"0.9155"	"1-16569"
"111-1914-5223"	"Y1c"	"1"	"0.8465"	"1-16569"
"111-1914-5247"	"F1a"	"1"	"0.9793"	"1-16569"
"111-1914-5285"	"D4a8"	"1"	"0.9578"	"1-16569"
"111-1914-5292"	"A34"	"1"	"0.8787"	"1-16569"
"111-1914-5308"	"F1a"	"1"	"0.9330"	"1-16569"
"111-1914-5315"	"F2f"	"1"	"0.9037"	"1-16569"
"111-1914-5339"	"B4c1c"	"1"	"0.8955"	"1-16569"
"111-1914-5346"	"F2b1"	"1"	"0.9635"	"1-16569"
"111-1914-5353"	"D5a2a1_C16172T"	"1"	"0.9441"	"1-16569"
"111-1914-5360"	"D4b2b"	"1"	"0.9583"	"1-16569"
"111-1914-5384"	"M7c1a2"	"1"	"0.9366"	"1-16569"
"111-1914-5391"	"D4b2b6"	"1"	"0.9571"	"1-16569"
"111-1914-5407"	"G2a_T152C"	"1"	"0.9212"	"1-16569"
"111-1914-5414"	"G3a2d"	"1"	"0.9613"	"1-16569"
"111-1914-5438"	"G3a2"	"1"	"0.9297"	"1-16569"
"111-1914-5445"	"B4a4"	"1"	"0.8473"	"1-16569"
"111-1914-5452"	"N9a1b"	"1"	"0.9706"	"1-16569"
"111-1914-5469"	"M8a3"	"1"	"0.9080"	"1-16569"
"111-1914-5483"	"Z3_G709A"	"1"	"0.8954"	"1-16569"
"111-1914-5506"	"G2a1"	"1"	"0.9550"	"1-16569"
"111-1914-5537"	"M8a2b"	"1"	"0.9797"	"1-16569"
"111-1914-5544"	"B4a5"	"1"	"0.8398"	"1-16569"
"111-1914-5575"	"B5a1c"	"1"	"0.9397"	"1-16569"
"111-1914-5599"	"D5b1b"	"1"	"0.9367"	"1-16569"
"111-1914-5612"	"M12a1a1"	"1"	"0.9474"	"1-16569"
"111-1914-5636"	"D5a2a1_C16172T"	"1"	"0.9247"	"1-16569"
"111-1914-5643"	"A5b1b"	"1"	"0.9408"	"1-16569"
"111-1914-5681"	"B4d1'2'3"	"1"	"0.8932"	"1-16569"
"111-1914-5698"	"F1c1a1b"	"1"	"0.9793"	"1-16569"
"111-1914-5711"	"C7a"	"1"	"0.9481"	"1-16569"
"111-1914-5728"	"D4_T195C!"	"1"	"0.9678"	"1-16569"
"111-1914-5735"	"D4b2b1"	"1"	"0.9457"	"1-16569"
"111-1914-5742"	"B4_C16261T"	"1"	"0.7586"	"1-16569"
"111-1914-5759"	"Z4"	"1"	"0.9825"	"1-16569"
"111-1914-5766"	"F2f2"	"1"	"0.9584"	"1-16569"
"111-1914-5773"	"Z9"	"1"	"0.9510"	"1-16569"
"111-1914-5797"	"M11b2"	"1"	"0.9781"	"1-16569"
"111-1914-5803"	"D5b5"	"1"	"0.9524"	"1-16569"
"111-1914-5810"	"B4c1c1"	"1"	"0.9450"	"1-16569"
"111-1914-5827"	"F3a1"	"1"	"0.9390"	"1-16569"
"111-1914-5896"	"R9b1c"	"1"	"0.9485"	"1-16569"
"111-1914-5902"	"C4a2b"	"1"	"0.9463"	"1-16569"
"111-1914-5919"	"D4e"	"1"	"0.9408"	"1-16569"
"111-1914-5926"	"D4g2a1"	"1"	"0.9321"	"1-16569"
"111-1914-5957"	"F1a1d"	"1"	"0.9439"	"1-16569"
"111-1914-5971"	"M7c1a"	"1"	"0.8707"	"1-16569"
"111-1914-5988"	"D4a3b2"	"1"	"0.9803"	"1-16569"
"111-1914-5995"	"H101"	"1"	"0.8932"	"1-16569"
"111-1914-6008"	"H6a1b2"	"1"	"0.8902"	"1-16569"
"111-1914-6015"	"A15a"	"1"	"0.9498"	"1-16569"
"111-1914-6022"	"B4b1a2e"	"1"	"1.0000"	"1-16569"
"111-1914-6039"	"A_T152C_T16362C_A200G"	"1"	"0.9718"	"1-16569"
"111-1914-6046"	"D4b2"	"1"	"0.9732"	"1-16569"
"111-1914-6053"	"F1f"	"1"	"0.9347"	"1-16569"
"111-1914-6060"	"M7c1a"	"1"	"0.9127"	"1-16569"
"111-1914-6077"	"B4a4"	"1"	"0.7562"	"1-16569"
"111-1914-6084"	"D4j3"	"1"	"0.9966"	"1-16569"
"111-1914-6091"	"D5a3a"	"1"	"0.9654"	"1-16569"
"111-1914-6107"	"B5a1d"	"1"	"0.9795"	"1-16569"
"111-1914-6114"	"M7c1c"	"1"	"0.9306"	"1-16569"
"111-1914-6121"	"H2b"	"1"	"0.8177"	"1-16569"
"111-1914-6138"	"D4j3"	"1"	"0.9017"	"1-16569"
"111-1914-6145"	"M12a1a1"	"1"	"0.9427"	"1-16569"
"111-1914-6152"	"F3b5"	"1"	"0.9568"	"1-16569"
"111-1914-6183"	"D5a2a1"	"1"	"0.9624"	"1-16569"
"111-1914-6190"	"Z3a"	"1"	"0.9476"	"1-16569"
"111-1914-6206"	"Z3a"	"1"	"0.9394"	"1-16569"
"111-1914-6213"	"D4b2"	"1"	"0.9029"	"1-16569"
"111-1914-6220"	"A_T152C_T16362C"	"1"	"0.8256"	"1-16569"
"111-1914-6237"	"B4c1b2a"	"1"	"0.8880"	"1-16569"
"111-1914-6244"	"M7c1b2a"	"1"	"0.9390"	"1-16569"
"111-1914-6251"	"M7b1a1"	"1"	"0.9622"	"1-16569"
"111-1914-6275"	"Z3c"	"1"	"0.9639"	"1-16569"
"111-1914-6282"	"C4a2d"	"1"	"0.9486"	"1-16569"
"111-1914-6312"	"B5b1"	"1"	"0.9156"	"1-16569"
"111-1914-6336"	"F2e"	"1"	"0.9046"	"1-16569"
"111-1914-6350"	"D4g2a1"	"1"	"0.9767"	"1-16569"
"111-1914-6367"	"B4b1a2"	"1"	"0.9312"	"1-16569"
"111-1914-6398"	"B4c1c2"	"1"	"1.0000"	"1-16569"
"111-1914-6404"	"D5a3a1"	"1"	"0.9367"	"1-16569"
"111-1914-6459"	"B4c1c1a"	"1"	"0.9530"	"1-16569"
"111-1914-6473"	"M9a1b"	"1"	"0.9523"	"1-16569"
"111-1914-6480"	"B5a1c1a1"	"1"	"1.0000"	"1-16569"
"111-1914-6497"	"R35"	"1"	"0.7444"	"1-16569"
"111-1914-6503"	"D4b2b6"	"1"	"0.9708"	"1-16569"
"111-1914-6510"	"M8a3"	"1"	"0.9927"	"1-16569"
"111-1914-6527"	"D5a2a1b"	"1"	"0.9398"	"1-16569"
"111-1914-6534"	"B4c2a"	"1"	"0.8479"	"1-16569"
"111-1914-6541"	"D5a2a1a"	"1"	"0.9510"	"1-16569"
"111-1914-6572"	"B4c1c1"	"1"	"0.9424"	"1-16569"
"111-1914-6589"	"D4b2b"	"1"	"0.9474"	"1-16569"
"111-1914-6602"	"B4c1b2c"	"1"	"0.9012"	"1-16569"
"111-1914-6619"	"C7a1c"	"1"	"0.9812"	"1-16569"
"111-1914-6633"	"M7c2"	"1"	"0.9654"	"1-16569"
"111-1914-6657"	"B4i1"	"1"	"0.8273"	"1-16569"
"111-1914-6688"	"G2b2b"	"1"	"0.9042"	"1-16569"
"111-1914-6695"	"M8a3"	"1"	"1.0000"	"1-16569"
"111-1914-6701"	"M7b1b"	"1"	"0.9630"	"1-16569"
"111-1914-6725"	"B5a1b1"	"1"	"0.9512"	"1-16569"
"111-1914-6749"	"M8a2b"	"1"	"0.9731"	"1-16569"
"111-1914-6756"	"C4b1"	"1"	"0.9693"	"1-16569"
"111-1914-6763"	"D6c"	"1"	"0.9575"	"1-16569"
"111-1914-6770"	"B5b1"	"1"	"0.8972"	"1-16569"
"111-1914-6787"	"M7c1a3"	"1"	"0.9708"	"1-16569"
"111-1914-6800"	"F1a4a"	"1"	"0.9338"	"1-16569"
"111-1914-6817"	"M8a2"	"1"	"0.9339"	"1-16569"
"111-1914-6824"	"W3"	"1"	"0.9015"	"1-16569"
"111-1914-6848"	"M7b1a1e1"	"1"	"0.9514"	"1-16569"
"111-1914-6855"	"D5b4"	"1"	"0.8801"	"1-16569"
"111-1914-6862"	"B4h"	"1"	"0.8335"	"1-16569"
"111-1914-6879"	"N9a3"	"1"	"0.9239"	"1-16569"
"111-1914-6886"	"A15a"	"1"	"0.8991"	"1-16569"
"111-1914-6893"	"B4b1a2a"	"1"	"0.9174"	"1-16569"
"111-1914-6909"	"R11"	"1"	"0.6870"	"1-16569"
"111-1914-6923"	"D5a2a1b1"	"1"	"0.9651"	"1-16569"
"111-1914-6930"	"D4g2b"	"1"	"0.9615"	"1-16569"
"111-1914-6947"	"M7b1a1f"	"1"	"0.9138"	"1-16569"
"111-1914-6954"	"B4d1'2'3"	"1"	"0.8817"	"1-16569"
"111-1914-6992"	"D4j13"	"1"	"0.9453"	"1-16569"
"111-1914-7005"	"R11a"	"1"	"0.8254"	"1-16569"
"111-1914-7012"	"N9a3"	"1"	"0.8947"	"1-16569"
"111-1914-7029"	"M8c"	"1"	"0.8283"	"1-16569"
"111-1914-7036"	"F1g"	"1"	"0.9577"	"1-16569"
"111-1914-7050"	"B4c1b2a"	"1"	"0.8908"	"1-16569"
"111-1914-7067"	"D4q"	"1"	"0.9910"	"1-16569"
"111-1914-7074"	"T1a1"	"1"	"0.9488"	"1-16569"
"111-1914-7111"	"F1f"	"1"	"0.9665"	"1-16569"
"111-1914-7135"	"M71f"	"1"	"0.9387"	"1-16569"
"111-1914-7159"	"F2b1"	"1"	"0.9494"	"1-16569"
"111-1914-7166"	"D4c1a"	"1"	"0.9282"	"1-16569"
"111-1914-7180"	"N9a10_T16311C"	"1"	"0.8594"	"1-16569"
"111-1914-7197"	"A15a"	"1"	"0.8961"	"1-16569"
"111-1914-7203"	"G1a1"	"1"	"0.9485"	"1-16569"
"111-1914-7210"	"D4a7"	"1"	"0.8628"	"1-16569"
"111-1914-7234"	"H13a1a1"	"1"	"0.8158"	"1-16569"
"111-1914-7258"	"F6"	"1"	"0.9661"	"1-16569"
"111-1914-7289"	"D5a2a1"	"1"	"0.9620"	"1-16569"
"111-1914-7326"	"M7b1a1a1"	"1"	"0.9688"	"1-16569"
"111-1914-7333"	"T1a1"	"1"	"0.9697"	"1-16569"
"111-1914-7357"	"F1a1"	"1"	"0.9221"	"1-16569"
"111-1914-7364"	"B5a1a"	"1"	"0.9011"	"1-16569"
"111-1914-7388"	"F2i"	"1"	"1.0000"	"1-16569"
"111-1914-7395"	"F1b1e"	"1"	"0.9447"	"1-16569"
"111-1914-7401"	"M9a4a1"	"1"	"0.9316"	"1-16569"
"111-1914-7425"	"R26"	"1"	"0.7912"	"1-16569"
"111-1914-7449"	"D4b2b2"	"1"	"0.8745"	"1-16569"
"111-1914-7463"	"F1g"	"1"	"0.9407"	"1-16569"
"111-1914-7494"	"D4b2b6"	"1"	"0.9708"	"1-16569"
"111-1914-7500"	"G2a1"	"1"	"0.9289"	"1-16569"
"111-1914-7517"	"G1a1"	"1"	"1.0000"	"1-16569"
