ID,Haplogroup,Population
Han_Chongqing17,O2a2b1a2a1a1a2a1a1a,Han_noNWC
Han_Chongqing98,O2a2b1a2a1a1b1b2b1a,Han_noNWC
Han_Chongqing1,O2a2b1a2a1a1b1b2b2,Han_noNWC
Han_Chongqing40,O2a2b1a2a1a1b1b2b2,Han_noNWC
Han_Chongqing57,O2a2b1a2a1a1b1b2b2,Han_noNWC
Han_Chongqing81,O2a2b1a2a1a4a1,Han_noNWC
Han_Chongqing86,O2a2b2a1b1,Han_noNWC
Han_Chongqing28,O2a2b2a2a2,Han_noNWC
Han_Chongqing68,O2a2b2a2b,Han_noNWC
Han_Chongqing96,O2b1a1a1,Han_noNWC
Han_Chongqing2,Q1a1a1,Han_noNWC
Han_Chongqing99,Q1a1a1,Han_noNWC
Han_Chongqing13,Q1a1a1a1,Han_noNWC
Han_Fujian4551,C2b1a2a2a,Han_noNWC
Han_Fujian4634,C2b1a2a2a,Han_noNWC
Han_Fujian4519,C2b1a2b,Han_noNWC
Han_Fujian4547,C2b1a2b,Han_noNWC
Han_Fujian4516,D1a1a1b1a,Han_noNWC
Han_Fujian4548,N1a,Han_noNWC
Han_Fujian4521,N1a2a,Han_noNWC
Han_Fujian4576,N1a2a1a2,Han_noNWC
Han_Fujian4600,N1a2a1a2,Han_noNWC
Han_Fujian4612,N1a2a1a2,Han_noNWC
Han_Fujian4527,N1b1b,Han_noNWC
Han_Fujian4532,N1b1b,Han_noNWC
Han_Fujian4562,N1b1b,Han_noNWC
Han_Fujian4591,N1b1b,Han_noNWC
Han_Fujian4611,N1b1b,Han_noNWC
Han_Fujian4632,N1b1b,Han_noNWC
Han_Fujian4645,N1b1b,Han_noNWC
Han_Fujian4518,N1b2,Han_noNWC
Han_Fujian4540,O1a1a,Han_noNWC
Han_Fujian4539,O1a1a1a,Han_noNWC
Han_Fujian4570,O1a1a1a,Han_noNWC
Han_Fujian4609,O1a1a1a,Han_noNWC
Han_Fujian4513,O1a1a1a1a1a,Han_noNWC
Han_Fujian4515,O1a1a1a1a1a1,Han_noNWC
Han_Fujian4567,O1a1a1a1a1a1,Han_noNWC
Han_Fujian4639,O1a1a1a1a1a1,Han_noNWC
Han_Fujian4604,O1a1a1a1a1a1a,Han_noNWC
Han_Fujian4550,O1a1a1a1a1a1a8,Han_noNWC
Han_Fujian4561,O1a1a1a1a1a1c1,Han_noNWC
Han_Fujian4525,O1a1a1a1a1a1c1a,Han_noNWC
Han_Fujian4647,O1a1a1a1a1a1c2,Han_noNWC
Han_Fujian4616,O1a1a1a1a1a1d1a2,Han_noNWC
Han_Fujian4590,O1a1a1a1a1a1e1,Han_noNWC
Han_Fujian4636,O1a1a1a1a1b,Han_noNWC
Han_Fujian4541,O1a1a1b1,Han_noNWC
Han_Fujian4625,O1a1a1b1,Han_noNWC
Han_Fujian4621,O1a1a1b1b,Han_noNWC
Han_Fujian4581,O1a1a1b1b1b,Han_noNWC
Han_Fujian4598,O1a1a1b1b1b,Han_noNWC
Han_Fujian4536,O1a1a2a1a2,Han_noNWC
Han_Fujian4538,O1a1a2a1a2,Han_noNWC
Han_Fujian4545,O1a1a2a1a2,Han_noNWC
Han_Fujian4568,O1a1a2a1a2,Han_noNWC
Han_Fujian4613,O1a1a2a1a2,Han_noNWC
Han_Fujian4627,O1a1a2a1a2,Han_noNWC
Han_Fujian4556,O1a1a2a2,Han_noNWC
Han_Fujian4552,O1a3a,Han_noNWC
Han_Fujian4642,O1b1a1a1a1a,Han_noNWC
Han_Fujian4534,O1b1a1a1a1a1a1a1,Han_noNWC
Han_Fujian4549,O1b1a1a1a1a1b1a,Han_noNWC
Han_Fujian4650,O1b1a1a1a1a1b1b,Han_noNWC
Han_Fujian4553,O1b1a1a1a1b,Han_noNWC
Han_Fujian4643,O1b1a1a1a1b,Han_noNWC
Han_Fujian4592,O1b1a1a1a1b1a1a1a1a,Han_noNWC
Han_Fujian4635,O1b1a1a1a1b1a1a1a2,Han_noNWC
Han_Fujian4630,O1b1a1a1a1b1a1a2b,Han_noNWC
Han_Fujian4644,O1b1a1a1a1b1a1a2b,Han_noNWC
Han_Fujian4628,O1b1a1b1b,Han_noNWC
Han_Fujian4571,O1b1a2a,Han_noNWC
Han_Fujian4557,O1b1a2a1,Han_noNWC
Han_Fujian4577,O1b1a2b1a,Han_noNWC
Han_Fujian4543,O2a1b1a1a1a1a1a1a1a2,Han_noNWC
Han_Fujian4522,O2a1b1a1a1a1a1a1b,Han_noNWC
Han_Fujian4528,O2a1b1a1a1a1a1a1b,Han_noNWC
Han_Fujian4566,O2a1b1a1a1a1a1a1b,Han_noNWC
Han_Fujian4606,O2a1b1a1a1a1a1a1b,Han_noNWC
Han_Fujian4524,O2a1b1a1a1a1a1a1b1d,Han_noNWC
Han_Fujian4626,O2a1b1a1a1a1e1a2a2,Han_noNWC
Han_Fujian4588,O2a1b1a1a1a1h,Han_noNWC
Han_Fujian4649,O2a1b1a1a1a1h,Han_noNWC
Han_Fujian4610,O2a1b1a1a1a1i,Han_noNWC
Han_Fujian4593,O2a1b1a1a1b,Han_noNWC
Han_Fujian4544,O2a1b1a2a1a3b,Han_noNWC
Han_Fujian4546,O2a1b1a2a1a3b2b,Han_noNWC
Han_Fujian4584,O2a1b1a2a1a3b2b,Han_noNWC
Han_Fujian4523,O2a1b2,Han_noNWC
Han_Fujian4623,O2a1b2,Han_noNWC
Han_Fujian4575,O2a2,Han_noNWC
Han_Fujian4607,O2a2a1a1a1,Han_noNWC
Han_Fujian4520,O2a2a1a1a1b,Han_noNWC
Han_Fujian4579,O2a2a1a1a1b,Han_noNWC
Han_Fujian4514,O2a2a1a2a,Han_noNWC
Han_Fujian4638,O2a2a1a2a,Han_noNWC
Han_Fujian4587,O2a2a1a2a1a1a2,Han_noNWC
Han_Fujian4629,O2a2a2a1a1a,Han_noNWC
Han_Fujian4640,O2a2a2a1a1a,Han_noNWC
Han_Fujian4589,O2a2b1a1a1a1,Han_noNWC
Han_Fujian4529,O2a2b1a1a1a1a1,Han_noNWC
Han_Fujian4569,O2a2b1a1a1a1a1b1,Han_noNWC
Han_Fujian4618,O2a2b1a1a1a1a1b1a1b,Han_noNWC
Han_Fujian4608,O2a2b1a1a1a1a1b1a1b2a,Han_noNWC
Han_Fujian4530,O2a2b1a1a1a3a1a1,Han_noNWC
Han_Fujian4531,O2a2b1a1a1a3a1a1,Han_noNWC
Han_Fujian4537,O2a2b1a1a1a3a1a1,Han_noNWC
Han_Fujian4542,O2a2b1a1a1a3a1a1,Han_noNWC
Han_Fujian4564,O2a2b1a1a1a3a1a1,Han_noNWC
Han_Fujian4594,O2a2b1a1a1a3a1a1,Han_noNWC
Han_Fujian4641,O2a2b1a1a1a3a1a1,Han_noNWC
Han_Fujian4517,O2a2b1a1a1a3a1a1a,Han_noNWC
Han_Fujian4533,O2a2b1a1a1a3a1a1a,Han_noNWC
Han_Fujian4563,O2a2b1a1a1a3a1a1a,Han_noNWC
Han_Fujian4565,O2a2b1a1a1a3a1a1a,Han_noNWC
Han_Fujian4573,O2a2b1a1a1a3a1a1a,Han_noNWC
Han_Fujian4619,O2a2b1a1a1a3a1a1a,Han_noNWC
Han_Fujian4526,O2a2b1a1a1a3a1a1a1,Han_noNWC
Han_Fujian4583,O2a2b1a1a1a3a1a1a1,Han_noNWC
Han_Fujian4574,O2a2b1a1a1a4,Han_noNWC
Han_Fujian4614,O2a2b1a1a1a4,Han_noNWC
Han_Fujian4595,O2a2b1a1a1a4a1,Han_noNWC
Han_Fujian4512,O2a2b1a1a1a4a2a1,Han_noNWC
Han_Fujian4582,O2a2b1a1a1a4a2a1b,Han_noNWC
Han_Fujian4535,O2a2b1a1a1b1a,Han_noNWC
Han_Fujian4599,O2a2b1a1a1b1a,Han_noNWC
Han_Fujian4631,O2a2b1a1a1b1a,Han_noNWC
Han_Fujian4555,O2a2b1a1a1b1a1b,Han_noNWC
Han_Fujian4572,O2a2b1a1a1b1a1b,Han_noNWC
Han_Fujian4622,O2a2b1a1a1b1a1b,Han_noNWC
Han_Fujian4558,O2a2b1a1a1c1a1a2a,Han_noNWC
Han_Fujian4578,O2a2b1a1a1c1a1a2a,Han_noNWC
Han_Fujian4602,O2a2b1a1a1c1a1a2a,Han_noNWC
Han_Fujian4603,O2a2b1a1a1c1a1a2a,Han_noNWC
Han_Fujian4651,O2a2b1a1a1c1a1a2a,Han_noNWC
Han_Fujian4615,O2a2b1a1a1c1b1,Han_noNWC
Han_Fujian4624,O2a2b1a1a1e1,Han_noNWC
Han_Fujian4511,O2a2b1a2a1a1a1a1a1a1a,Han_noNWC
Han_Fujian4560,O2a2b1a2a1a1b1b2a1,Han_noNWC
Han_Fujian4554,O2a2b1a2a1a1b1b2b1,Han_noNWC
Han_Fujian4597,O2a2b1a2a1a1b1b2b1a,Han_noNWC
Han_Fujian4559,O2a2b1a2a1a1b1b2b2,Han_noNWC
Han_Fujian4633,O2a2b1a2a1a1b1b2b2,Han_noNWC
Han_Fujian4648,O2a2b1a2a1a1b1b2b2,Han_noNWC
Han_Fujian4586,O2a2b1a2a1a2,Han_noNWC
Han_Fujian4620,O2a2b1a2a1a2,Han_noNWC
Han_Fujian4580,O2a2b1a2a2b,Han_noNWC
Han_Fujian4510,O2a2b2,Han_noNWC
Han_Fujian4596,O2a2b2,Han_noNWC
Han_Fujian4585,O2a2b2a1a1,Han_noNWC
Han_Fujian4605,O2b,Han_noNWC
Han_Fujian4637,O2b,Han_noNWC
Han_Fujian4617,Q1a1a1,Han_noNWC
Han_Fujian4646,Q1a1a1,Han_noNWC
Han_Fujian4601,Q1a1a1a,Han_noNWC
Han_Guangdong4139,C1b1a2b,Han_noNWC
Han_Guangdong4106,C2,Han_noNWC
Han_Guangdong4189,C2,Han_noNWC
Han_Guangdong4283,C2,Han_noNWC
Han_Guangdong4310,C2,Han_noNWC
Han_Guangdong4343,C2,Han_noNWC
Han_Guangdong4391,C2,Han_noNWC
Han_Guangdong4070,C2b1a,Han_noNWC
Han_Guangdong4116,C2b1a2a1a,Han_noNWC
Han_Guangdong4374,C2b1a2a1a,Han_noNWC
Han_Guangdong4237,C2b1a2a1a2,Han_noNWC
Han_Guangdong4360,C2b1a2a2,Han_noNWC
Han_Guangdong4276,C2b1a2a2a,Han_noNWC
Han_Guangdong4130,C2b1a2b2,Han_noNWC
Han_Guangdong4301,C2b1a2b2,Han_noNWC
Han_Guangdong4321,C2b1b1,Han_noNWC
Han_Guangdong4421,C2b1b1,Han_noNWC
Han_Guangdong4228,D1a1a1a1,Han_noNWC
Han_Guangdong4128,D1a1a1b1a,Han_noNWC
Han_Guangdong4225,D1a1a1b2,Han_noNWC
Han_Guangdong4358,D1a1a1b2,Han_noNWC
Han_Guangdong4327,H,Han_noNWC
Han_Guangdong4398,N1a1a1a1a4a2,Han_noNWC
Han_Guangdong4184,N1a2a1a2,Han_noNWC
Han_Guangdong4269,N1b1b,Han_noNWC
Han_Guangdong4088,N1b1b1,Han_noNWC
Han_Guangdong4433,N1b2,Han_noNWC
Han_Guangdong4123,N1b2a1,Han_noNWC
Han_Guangdong4249,N1b2a1,Han_noNWC
Han_Guangdong4060,O1a1a,Han_noNWC
Han_Guangdong4115,O1a1a,Han_noNWC
Han_Guangdong4110,O1a1a1a,Han_noNWC
Han_Guangdong4144,O1a1a1a,Han_noNWC
Han_Guangdong4245,O1a1a1a,Han_noNWC
Han_Guangdong4256,O1a1a1a,Han_noNWC
Han_Guangdong4263,O1a1a1a,Han_noNWC
Han_Guangdong4313,O1a1a1a,Han_noNWC
Han_Guangdong4114,O1a1a1a1a,Han_noNWC
Han_Guangdong4355,O1a1a1a1a,Han_noNWC
Han_Guangdong4079,O1a1a1a1a1a,Han_noNWC
Han_Guangdong4089,O1a1a1a1a1a1,Han_noNWC
Han_Guangdong4164,O1a1a1a1a1a1,Han_noNWC
Han_Guangdong4278,O1a1a1a1a1a1,Han_noNWC
Han_Guangdong4397,O1a1a1a1a1a1a11,Han_noNWC
Han_Guangdong4191,O1a1a1a1a1a1a1a,Han_noNWC
Han_Guangdong4068,O1a1a1a1a1a1a4a,Han_noNWC
Han_Guangdong4241,O1a1a1a1a1a1a4a,Han_noNWC
Han_Guangdong4288,O1a1a1a1a1a1a4a,Han_noNWC
Han_Guangdong4402,O1a1a1a1a1a1a4a,Han_noNWC
Han_Guangdong4138,O1a1a1a1a1a1a7,Han_noNWC
Han_Guangdong4152,O1a1a1a1a1a1a7,Han_noNWC
Han_Guangdong4227,O1a1a1a1a1a1a7,Han_noNWC
Han_Guangdong4299,O1a1a1a1a1a1a7,Han_noNWC
Han_Guangdong4371,O1a1a1a1a1a1a7,Han_noNWC
Han_Guangdong4099,O1a1a1a1a1a1b,Han_noNWC
Han_Guangdong4369,O1a1a1a1a1a1b,Han_noNWC
Han_Guangdong4431,O1a1a1a1a1a1b1,Han_noNWC
Han_Guangdong4326,O1a1a1a1a1a1b1c1,Han_noNWC
Han_Guangdong4395,O1a1a1a1a1a1b1c1,Han_noNWC
Han_Guangdong4408,O1a1a1a1a1a1c1a,Han_noNWC
Han_Guangdong4440,O1a1a1a1a1a1c1a,Han_noNWC
Han_Guangdong4073,O1a1a1a1a1a1c2,Han_noNWC
Han_Guangdong4336,O1a1a1a1a1a1c2,Han_noNWC
Han_Guangdong4279,O1a1a1a1a1a1c3,Han_noNWC
Han_Guangdong4426,O1a1a1a1a1a1d1a2,Han_noNWC
Han_Guangdong4316,O1a1a1a1a1a1e1,Han_noNWC
Han_Guangdong4113,O1a1a1a1a1a1e2,Han_noNWC
Han_Guangdong4172,O1a1a1a1a1b1,Han_noNWC
Han_Guangdong4352,O1a1a1b,Han_noNWC
Han_Guangdong4082,O1a1a1b1,Han_noNWC
Han_Guangdong4136,O1a1a1b1b,Han_noNWC
Han_Guangdong503,O1a1a1b1b1b,Han_noNWC
Han_Guangdong4179,O1a1a2a1a,Han_noNWC
Han_Guangdong4195,O1a1a2a1a,Han_noNWC
Han_Guangdong4286,O1a1a2a1a,Han_noNWC
Han_Guangdong4312,O1a1a2a1a,Han_noNWC
Han_Guangdong4109,O1a1a2a1a1,Han_noNWC
Han_Guangdong4121,O1a1a2a1a1,Han_noNWC
Han_Guangdong4333,O1a1a2a1a1,Han_noNWC
Han_Guangdong4361,O1a1a2a1a1,Han_noNWC
Han_Guangdong4425,O1a1a2a1a1,Han_noNWC
Han_Guangdong4219,O1a1a2a1a3,Han_noNWC
Han_Guangdong4289,O1a1a2a1a3,Han_noNWC
Han_Guangdong4268,O1a1a2a2a1,Han_noNWC
Han_Guangdong4311,O1a2,Han_noNWC
Han_Guangdong4367,O1a2a2,Han_noNWC
Han_Guangdong4119,O1a3a,Han_noNWC
Han_Guangdong4166,O1b1a,Han_noNWC
Han_Guangdong4205,O1b1a1a1a1a,Han_noNWC
Han_Guangdong4216,O1b1a1a1a1a,Han_noNWC
Han_Guangdong4262,O1b1a1a1a1a,Han_noNWC
Han_Guangdong4282,O1b1a1a1a1a,Han_noNWC
Han_Guangdong4314,O1b1a1a1a1a,Han_noNWC
Han_Guangdong4340,O1b1a1a1a1a,Han_noNWC
Han_Guangdong4372,O1b1a1a1a1a,Han_noNWC
Han_Guangdong4215,O1b1a1a1a1a1a1,Han_noNWC
Han_Guangdong4111,O1b1a1a1a1a1a1a1,Han_noNWC
Han_Guangdong4317,O1b1a1a1a1a1a1a1,Han_noNWC
Han_Guangdong4412,O1b1a1a1a1a1a1a1,Han_noNWC
Han_Guangdong4418,O1b1a1a1a1a1a1a1,Han_noNWC
Han_Guangdong4149,O1b1a1a1a1a1a1a1a1a1,Han_noNWC
Han_Guangdong4208,O1b1a1a1a1a1a1a1a1a1,Han_noNWC
Han_Guangdong4253,O1b1a1a1a1a1a1a1a1a1,Han_noNWC
Han_Guangdong4267,O1b1a1a1a1a1a1a1a1a1,Han_noNWC
Han_Guangdong4151,O1b1a1a1a1a1a1a1a1a2a,Han_noNWC
Han_Guangdong4422,O1b1a1a1a1a1a1a2b,Han_noNWC
Han_Guangdong4077,O1b1a1a1a1a1a1b,Han_noNWC
Han_Guangdong4069,O1b1a1a1a1a1b1a,Han_noNWC
Han_Guangdong4101,O1b1a1a1a1a1b1a,Han_noNWC
Han_Guangdong4304,O1b1a1a1a1a1b1a,Han_noNWC
Han_Guangdong4353,O1b1a1a1a1a1b1a,Han_noNWC
Han_Guangdong4435,O1b1a1a1a1a1b1a,Han_noNWC
Han_Guangdong4210,O1b1a1a1a1a1b1a1,Han_noNWC
Han_Guangdong4156,O1b1a1a1a1a1b1a1a,Han_noNWC
Han_Guangdong4387,O1b1a1a1a1a1b1a1a,Han_noNWC
Han_Guangdong4443,O1b1a1a1a1a1b1a1a,Han_noNWC
Han_Guangdong4280,O1b1a1a1a1a1b1a1a1,Han_noNWC
Han_Guangdong4296,O1b1a1a1a1a1b1b1,Han_noNWC
Han_Guangdong4439,O1b1a1a1a1a1b1b1,Han_noNWC
Han_Guangdong4081,O1b1a1a1a1b,Han_noNWC
Han_Guangdong4091,O1b1a1a1a1b,Han_noNWC
Han_Guangdong4093,O1b1a1a1a1b,Han_noNWC
Han_Guangdong4145,O1b1a1a1a1b,Han_noNWC
Han_Guangdong4194,O1b1a1a1a1b,Han_noNWC
Han_Guangdong4261,O1b1a1a1a1b,Han_noNWC
Han_Guangdong4271,O1b1a1a1a1b,Han_noNWC
Han_Guangdong4423,O1b1a1a1a1b,Han_noNWC
Han_Guangdong4094,O1b1a1a1a1b1a1a1a,Han_noNWC
Han_Guangdong4137,O1b1a1a1a1b1a1a1a1,Han_noNWC
Han_Guangdong4330,O1b1a1a1a1b1a1a1a1a,Han_noNWC
Han_Guangdong4416,O1b1a1a1a1b1a1a1a1a,Han_noNWC
Han_Guangdong4075,O1b1a1a1a1b1a1a1a2,Han_noNWC
Han_Guangdong4098,O1b1a1a1a1b1a1a1a2,Han_noNWC
Han_Guangdong4133,O1b1a1a1a1b1a1a1a2,Han_noNWC
Han_Guangdong4342,O1b1a1a1a1b1a1a1a2,Han_noNWC
Han_Guangdong4132,O1b1a1a1a1b1a1a2,Han_noNWC
Han_Guangdong4202,O1b1a1a1a1b1a1a2b,Han_noNWC
Han_Guangdong4080,O1b1a1a1a1b2a,Han_noNWC
Han_Guangdong4085,O1b1a1a1a1b2a1,Han_noNWC
Han_Guangdong4217,O1b1a1a1a1b2a1,Han_noNWC
Han_Guangdong4334,O1b1a1a1a1b2a1,Han_noNWC
Han_Guangdong4148,O1b1a1a1a1b2a1a1,Han_noNWC
Han_Guangdong4348,O1b1a1a1a1b2a1a1,Han_noNWC
Han_Guangdong4072,O1b1a1a1a2a,Han_noNWC
Han_Guangdong4127,O1b1a1a1a2a,Han_noNWC
Han_Guangdong4170,O1b1a1a1a2a,Han_noNWC
Han_Guangdong4233,O1b1a1a1a2a,Han_noNWC
Han_Guangdong4409,O1b1a1a1a2a,Han_noNWC
Han_Guangdong4432,O1b1a1a1a2a,Han_noNWC
Han_Guangdong4181,O1b1a1a1b1,Han_noNWC
Han_Guangdong4218,O1b1a1a1b1b1,Han_noNWC
Han_Guangdong4424,O1b1a1a1b2,Han_noNWC
Han_Guangdong4107,O1b1a1b1a,Han_noNWC
Han_Guangdong4264,O1b1a1b1a,Han_noNWC
Han_Guangdong4308,O1b1a1b1a1a,Han_noNWC
Han_Guangdong4377,O1b1a1b1a1a,Han_noNWC
Han_Guangdong4173,O1b1a1b1b,Han_noNWC
Han_Guangdong4401,O1b1a1b1b,Han_noNWC
Han_Guangdong4295,O1b1a2a,Han_noNWC
Han_Guangdong4209,O1b1a2a1,Han_noNWC
Han_Guangdong4309,O1b1a2a1,Han_noNWC
Han_Guangdong4331,O1b1a2a1,Han_noNWC
Han_Guangdong4366,O1b1a2a1,Han_noNWC
Han_Guangdong4393,O1b1a2a1,Han_noNWC
Han_Guangdong4273,O2,Han_noNWC
Han_Guangdong504,O2a1a1,Han_noNWC
Han_Guangdong4239,O2a1a1,Han_noNWC
Han_Guangdong4320,O2a1a1,Han_noNWC
Han_Guangdong4182,O2a1a1a1,Han_noNWC
Han_Guangdong4167,O2a1a1a1a1a,Han_noNWC
Han_Guangdong4335,O2a1a1a1a1a,Han_noNWC
Han_Guangdong4229,O2a1a1a1a1a1,Han_noNWC
Han_Guangdong4247,O2a1a1a1a1a1,Han_noNWC
Han_Guangdong4274,O2a1a1a1a1a2a,Han_noNWC
Han_Guangdong4200,O2a1a1a1b1,Han_noNWC
Han_Guangdong4266,O2a1a1a1b2,Han_noNWC
Han_Guangdong4281,O2a1a1a1b2,Han_noNWC
Han_Guangdong4211,O2a1a1a2,Han_noNWC
Han_Guangdong4270,O2a1a1a2,Han_noNWC
Han_Guangdong4351,O2a1a1a2,Han_noNWC
Han_Guangdong4383,O2a1a1a2,Han_noNWC
Han_Guangdong4306,O2a1a1b,Han_noNWC
Han_Guangdong4403,O2a1a1b1a1a,Han_noNWC
Han_Guangdong4293,O2a1b1a1a1a1,Han_noNWC
Han_Guangdong4357,O2a1b1a1a1a1,Han_noNWC
Han_Guangdong4084,O2a1b1a1a1a1a1a1a,Han_noNWC
Han_Guangdong4254,O2a1b1a1a1a1a1a1a1a2a,Han_noNWC
Han_Guangdong4258,O2a1b1a1a1a1a1a1a1a2a,Han_noNWC
Han_Guangdong4329,O2a1b1a1a1a1a1a1a1a2a,Han_noNWC
Han_Guangdong4346,O2a1b1a1a1a1a1a1a1a2a,Han_noNWC
Han_Guangdong4442,O2a1b1a1a1a1a1a1a1a2a,Han_noNWC
Han_Guangdong4117,O2a1b1a1a1a1a1a1a1a2a1a,Han_noNWC
Han_Guangdong4062,O2a1b1a1a1a1a1a1a2a,Han_noNWC
Han_Guangdong4252,O2a1b1a1a1a1a1a1a2b,Han_noNWC
Han_Guangdong4103,O2a1b1a1a1a1a1a1b,Han_noNWC
Han_Guangdong4212,O2a1b1a1a1a1a1a1b,Han_noNWC
Han_Guangdong4214,O2a1b1a1a1a1a1a1b,Han_noNWC
Han_Guangdong4370,O2a1b1a1a1a1a1a1b,Han_noNWC
Han_Guangdong4417,O2a1b1a1a1a1a1a1b,Han_noNWC
Han_Guangdong4146,O2a1b1a1a1a1c,Han_noNWC
Han_Guangdong4240,O2a1b1a1a1a1c1a1,Han_noNWC
Han_Guangdong4074,O2a1b1a1a1a1d,Han_noNWC
Han_Guangdong4112,O2a1b1a1a1a1d,Han_noNWC
Han_Guangdong4382,O2a1b1a1a1a1d1,Han_noNWC
Han_Guangdong4067,O2a1b1a1a1a1e1a2a2,Han_noNWC
Han_Guangdong4250,O2a1b1a1a1a1e2a2,Han_noNWC
Han_Guangdong4406,O2a1b1a1a1a1g1,Han_noNWC
Han_Guangdong4260,O2a1b1a1a1a1h,Han_noNWC
Han_Guangdong4315,O2a1b1a1a1a1h,Han_noNWC
Han_Guangdong4378,O2a1b1a1a1a1h,Han_noNWC
Han_Guangdong4290,O2a1b1a1a1a1i,Han_noNWC
Han_Guangdong4380,O2a1b1a1a1a1i,Han_noNWC
Han_Guangdong4400,O2a1b1a1a1a1i,Han_noNWC
Han_Guangdong4373,O2a1b1a2a1a1a1b,Han_noNWC
Han_Guangdong4347,O2a1b1a2a1a3b1,Han_noNWC
Han_Guangdong4275,O2a1b1a2a1a3b2b,Han_noNWC
Han_Guangdong4097,O2a1b1a2a1a4,Han_noNWC
Han_Guangdong4174,O2a1b1a2b2,Han_noNWC
Han_Guangdong4224,O2a1b1b,Han_noNWC
Han_Guangdong4375,O2a1b1b1,Han_noNWC
Han_Guangdong4180,O2a1b2,Han_noNWC
Han_Guangdong4385,O2a1b2,Han_noNWC
Han_Guangdong4063,O2a2,Han_noNWC
Han_Guangdong4086,O2a2,Han_noNWC
Han_Guangdong4153,O2a2,Han_noNWC
Han_Guangdong4356,O2a2,Han_noNWC
Han_Guangdong4105,O2a2a1a1,Han_noNWC
Han_Guangdong4265,O2a2a1a1,Han_noNWC
Han_Guangdong4364,O2a2a1a1,Han_noNWC
Han_Guangdong4414,O2a2a1a1a1,Han_noNWC
Han_Guangdong4150,O2a2a1a1a1b1,Han_noNWC
Han_Guangdong4199,O2a2a1a1a1b1,Han_noNWC
Han_Guangdong4338,O2a2a1a1a1b1a1,Han_noNWC
Han_Guangdong4083,O2a2a1a2a,Han_noNWC
Han_Guangdong4165,O2a2a1a2a,Han_noNWC
Han_Guangdong4337,O2a2a1a2a,Han_noNWC
Han_Guangdong4213,O2a2a1a2a1a,Han_noNWC
Han_Guangdong4292,O2a2a1a2a1a,Han_noNWC
Han_Guangdong4363,O2a2a1a2a1a,Han_noNWC
Han_Guangdong4390,O2a2a1a2a1a,Han_noNWC
Han_Guangdong4430,O2a2a1a2a1a1a1a,Han_noNWC
Han_Guangdong4078,O2a2a1a2a1a1a2,Han_noNWC
Han_Guangdong4129,O2a2a1a2a1a1a2,Han_noNWC
Han_Guangdong4206,O2a2a1a2a1a1a2,Han_noNWC
Han_Guangdong4065,O2a2a1a2a1a1b,Han_noNWC
Han_Guangdong4359,O2a2a1a2a1a1b1,Han_noNWC
Han_Guangdong4238,O2a2a1a2a1b1a1,Han_noNWC
Han_Guangdong4259,O2a2a1a2a1b1a1,Han_noNWC
Han_Guangdong4251,O2a2a2a,Han_noNWC
Han_Guangdong4394,O2a2a2a1a,Han_noNWC
Han_Guangdong4376,O2a2a2a1a1a,Han_noNWC
Han_Guangdong4354,O2a2b1a1a1a,Han_noNWC
Han_Guangdong4064,O2a2b1a1a1a1a1a1a1,Han_noNWC
Han_Guangdong4087,O2a2b1a1a1a1a1a1a1,Han_noNWC
Han_Guangdong4234,O2a2b1a1a1a1a1a1a1,Han_noNWC
Han_Guangdong4284,O2a2b1a1a1a1a1a1a1,Han_noNWC
Han_Guangdong4305,O2a2b1a1a1a1a1a1a1,Han_noNWC
Han_Guangdong4339,O2a2b1a1a1a1a1a1a1,Han_noNWC
Han_Guangdong4444,O2a2b1a1a1a1a1a1a1,Han_noNWC
Han_Guangdong4207,O2a2b1a1a1a1a1a1a1b1,Han_noNWC
Han_Guangdong4171,O2a2b1a1a1a1a1a1a1c,Han_noNWC
Han_Guangdong4396,O2a2b1a1a1a1a1a1a1f,Han_noNWC
Han_Guangdong4236,O2a2b1a1a1a1a1b1,Han_noNWC
Han_Guangdong4162,O2a2b1a1a1a1a1b1a1a1,Han_noNWC
Han_Guangdong4100,O2a2b1a1a1a1a1b1a1b,Han_noNWC
Han_Guangdong4169,O2a2b1a1a1a1a1b1a1b,Han_noNWC
Han_Guangdong4186,O2a2b1a1a1a1a1b1a1b,Han_noNWC
Han_Guangdong4221,O2a2b1a1a1a1a1b1a1b,Han_noNWC
Han_Guangdong4328,O2a2b1a1a1a1a1c1,Han_noNWC
Han_Guangdong4142,O2a2b1a1a1a2,Han_noNWC
Han_Guangdong4294,O2a2b1a1a1a2,Han_noNWC
Han_Guangdong4392,O2a2b1a1a1a2,Han_noNWC
Han_Guangdong4220,O2a2b1a1a1a2a1a,Han_noNWC
Han_Guangdong4232,O2a2b1a1a1a2a1a,Han_noNWC
Han_Guangdong4362,O2a2b1a1a1a2a1a,Han_noNWC
Han_Guangdong4429,O2a2b1a1a1a2a1a,Han_noNWC
Han_Guangdong4277,O2a2b1a1a1a2a1a1,Han_noNWC
Han_Guangdong4095,O2a2b1a1a1a3,Han_noNWC
Han_Guangdong4161,O2a2b1a1a1a3,Han_noNWC
Han_Guangdong4246,O2a2b1a1a1a3,Han_noNWC
Han_Guangdong4188,O2a2b1a1a1a3a1a1,Han_noNWC
Han_Guangdong4196,O2a2b1a1a1a3a1a1,Han_noNWC
Han_Guangdong4204,O2a2b1a1a1a3a1a1,Han_noNWC
Han_Guangdong4291,O2a2b1a1a1a3a1a1,Han_noNWC
