sample_id,hap_level_1,hap_level_2,hap_level_3,hap_level_4,hap_level_5,hap_level_6,hap_level_7,hap_level_8,hap_level_9,hap_level_10,hap_level_11,hap_level_12,hap_level_13,hap_level_14,hap_level_15,hap_level_16,hap_level_17,hap_level_18,hap_level_19,hap_level_20,hap_level_21,hap_level_22,hap_level_23
S10593,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2a,C2b1a2a2,C2b1a2a2b,C2b1a2a2b1,C2b1a2a2b1a,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2
S10594,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2a,C2b1a2a2,C2b1a2a2b,C2b1a2a2b1,C2b1a2a2b1a,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2
S10595,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2a,C2b1a2a2,C2b1a2a2b,C2b1a2a2b1,C2b1a2a2b1a,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2
S10619,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2a,C2b1a2a2,C2b1a2a2b,C2b1a2a2b1,C2b1a2a2b1a,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2
S10620,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2a,C2b1a2a2,C2b1a2a2b,C2b1a2a2b1,C2b1a2a2b1a,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2
S10621,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2a,C2b1a2a2,C2b1a2a2b,C2b1a2a2b1,C2b1a2a2b1a,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2,C2b1a2a2b1a2
S9302,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2a,C2b1a2a2,C2b1a2a2b,C2b1a2a2b1,C2b1a2a2b1c,C2b1a2a2b1c,C2b1a2a2b1c,C2b1a2a2b1c,C2b1a2a2b1c,C2b1a2a2b1c,C2b1a2a2b1c,C2b1a2a2b1c,C2b1a2a2b1c,C2b1a2a2b1c,C2b1a2a2b1c,C2b1a2a2b1c,C2b1a2a2b1c
S3186,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3187,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3257,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3259,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3274,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3299,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3300,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3316,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3331,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3349,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3350,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3351,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3364,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3371,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3406,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3407,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3459,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3460,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3469,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3486,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3502,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3508,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3509,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3532,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3536,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3537,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3542,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3555,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S3556,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b,C2b1a2b
S4383,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4434,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4451,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4462,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4486,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4487,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4498,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4504,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4511,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4524,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4525,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4526,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4549,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4560,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4615,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4616,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4636,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4678,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4695,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4696,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4697,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4745,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4746,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4747,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4748,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4795,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4811,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4812,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4813,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4824,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4825,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4826,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4846,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4847,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4864,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4865,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4866,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4897,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4898,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
S4930,C,C2,C2b,C2b1,C2b1a,C2b1a2,C2b1a2b,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2,C2b1a2b2
