sample_id,population
Han_Guangdong4401,Han_noNWC
Han_Guangdong4295,Han_noNWC
Han_Guangdong4209,Han_noNWC
Han_Guangdong4309,Han_noNWC
Han_Guangdong4331,Han_noNWC
Han_Guangdong4366,Han_noNWC
Han_Guangdong4393,Han_noNWC
Han_Guangdong4273,Han_noNWC
Han_Guangdong504,Han_noNWC
Han_Guangdong4239,Han_noNWC
Han_Guangdong4320,Han_noNWC
Han_Guangdong4182,Han_noNWC
Han_Guangdong4167,Han_noNWC
Han_Guangdong4335,Han_noNWC
Han_Guangdong4229,Han_noNWC
Han_Guangdong4247,Han_noNWC
Han_Guangdong4274,Han_noNWC
Han_Guangdong4200,Han_noNWC
Han_Guangdong4266,Han_noNWC
Han_Guangdong4281,Han_noNWC
Han_Guangdong4211,Han_noNWC
Han_Guangdong4270,Han_noNWC
Han_Guangdong4351,Han_noNWC
Han_Guangdong4383,Han_noNWC
Han_Guangdong4306,Han_noNWC
Han_Guangdong4403,Han_noNWC
Han_Guangdong4293,Han_noNWC
Han_Guangdong4357,Han_noNWC
Han_Guangdong4084,Han_noNWC
Han_Guangdong4254,Han_noNWC
Han_Guangdong4258,Han_noNWC
Han_Guangdong4329,Han_noNWC
Han_Guangdong4346,Han_noNWC
Han_Guangdong4442,Han_noNWC
Han_Guangdong4117,Han_noNWC
Han_Guangdong4062,Han_noNWC
Han_Guangdong4252,Han_noNWC
Han_Guangdong4103,Han_noNWC
Han_Guangdong4212,Han_noNWC
Han_Guangdong4214,Han_noNWC
Han_Guangdong4370,Han_noNWC
Han_Guangdong4417,Han_noNWC
Han_Guangdong4146,Han_noNWC
Han_Guangdong4240,Han_noNWC
Han_Guangdong4074,Han_noNWC
Han_Guangdong4112,Han_noNWC
Han_Guangdong4382,Han_noNWC
Han_Guangdong4067,Han_noNWC
Han_Guangdong4250,Han_noNWC
Han_Guangdong4406,Han_noNWC
Han_Guangdong4260,Han_noNWC
Han_Guangdong4315,Han_noNWC
Han_Guangdong4378,Han_noNWC
Han_Guangdong4290,Han_noNWC
Han_Guangdong4380,Han_noNWC
Han_Guangdong4400,Han_noNWC
Han_Guangdong4373,Han_noNWC
Han_Guangdong4347,Han_noNWC
Han_Guangdong4275,Han_noNWC
Han_Guangdong4097,Han_noNWC
Han_Guangdong4174,Han_noNWC
Han_Guangdong4224,Han_noNWC
Han_Guangdong4375,Han_noNWC
Han_Guangdong4180,Han_noNWC
Han_Guangdong4385,Han_noNWC
Han_Guangdong4063,Han_noNWC
Han_Guangdong4086,Han_noNWC
Han_Guangdong4153,Han_noNWC
Han_Guangdong4356,Han_noNWC
Han_Guangdong4105,Han_noNWC
Han_Guangdong4265,Han_noNWC
Han_Guangdong4364,Han_noNWC
Han_Guangdong4414,Han_noNWC
Han_Guangdong4150,Han_noNWC
Han_Guangdong4199,Han_noNWC
Han_Guangdong4338,Han_noNWC
Han_Guangdong4083,Han_noNWC
Han_Guangdong4165,Han_noNWC
Han_Guangdong4337,Han_noNWC
Han_Guangdong4213,Han_noNWC
Han_Guangdong4292,Han_noNWC
Han_Guangdong4363,Han_noNWC
Han_Guangdong4390,Han_noNWC
Han_Guangdong4430,Han_noNWC
Han_Guangdong4078,Han_noNWC
Han_Guangdong4129,Han_noNWC
Han_Guangdong4206,Han_noNWC
Han_Guangdong4065,Han_noNWC
Han_Guangdong4359,Han_noNWC
Han_Guangdong4238,Han_noNWC
Han_Guangdong4259,Han_noNWC
Han_Guangdong4251,Han_noNWC
Han_Guangdong4394,Han_noNWC
Han_Guangdong4376,Han_noNWC
Han_Guangdong4354,Han_noNWC
Han_Guangdong4064,Han_noNWC
Han_Guangdong4087,Han_noNWC
Han_Guangdong4234,Han_noNWC
Han_Guangdong4284,Han_noNWC
Han_Guangdong4305,Han_noNWC
Han_Guangdong4339,Han_noNWC
Han_Guangdong4444,Han_noNWC
Han_Guangdong4207,Han_noNWC
Han_Guangdong4171,Han_noNWC
Han_Guangdong4396,Han_noNWC
Han_Guangdong4236,Han_noNWC
Han_Guangdong4162,Han_noNWC
Han_Guangdong4100,Han_noNWC
Han_Guangdong4169,Han_noNWC
Han_Guangdong4186,Han_noNWC
Han_Guangdong4221,Han_noNWC
Han_Guangdong4328,Han_noNWC
Han_Guangdong4142,Han_noNWC
Han_Guangdong4294,Han_noNWC
Han_Guangdong4392,Han_noNWC
Han_Guangdong4220,Han_noNWC
Han_Guangdong4232,Han_noNWC
Han_Guangdong4362,Han_noNWC
Han_Guangdong4429,Han_noNWC
Han_Guangdong4277,Han_noNWC
Han_Guangdong4095,Han_noNWC
Han_Guangdong4161,Han_noNWC
Han_Guangdong4246,Han_noNWC
Han_Guangdong4188,Han_noNWC
Han_Guangdong4196,Han_noNWC
Han_Guangdong4204,Han_noNWC
Han_Guangdong4291,Han_noNWC
Han_Guangdong4411,Han_noNWC
Han_Guangdong4090,Han_noNWC
Han_Guangdong4157,Han_noNWC
Han_Guangdong4419,Han_noNWC
Han_Guangdong4140,Han_noNWC
Han_Guangdong4201,Han_noNWC
Han_Guangdong4235,Han_noNWC
Han_Guangdong4118,Han_noNWC
Han_Guangdong4143,Han_noNWC
Han_Guangdong4096,Han_noNWC
Han_Guangdong4155,Han_noNWC
Han_Guangdong4177,Han_noNWC
Han_Guangdong4185,Han_noNWC
Han_Guangdong4192,Han_noNWC
Han_Guangdong4303,Han_noNWC
Han_Guangdong4386,Han_noNWC
Han_Guangdong4436,Han_noNWC
Han_Guangdong4441,Han_noNWC
Han_Guangdong4163,Han_noNWC
Han_Guangdong4349,Han_noNWC
Han_Guangdong4061,Han_noNWC
Han_Guangdong4071,Han_noNWC
Han_Guangdong4122,Han_noNWC
Han_Guangdong4154,Han_noNWC
Han_Guangdong4168,Han_noNWC
Han_Guangdong4176,Han_noNWC
Han_Guangdong4183,Han_noNWC
Han_Guangdong4190,Han_noNWC
Han_Guangdong4198,Han_noNWC
Han_Guangdong4222,Han_noNWC
Han_Guangdong4272,Han_noNWC
Han_Guangdong4285,Han_noNWC
Han_Guangdong4287,Han_noNWC
Han_Guangdong4318,Han_noNWC
Han_Guangdong4381,Han_noNWC
Han_Guangdong4384,Han_noNWC
Han_Guangdong4404,Han_noNWC
Han_Guangdong4405,Han_noNWC
Han_Guangdong4434,Han_noNWC
Han_Guangdong4160,Han_noNWC
Han_Guangdong4187,Han_noNWC
Han_Guangdong4231,Han_noNWC
Han_Guangdong4427,Han_noNWC
Han_Guangdong4066,Han_noNWC
Han_Guangdong4319,Han_noNWC
Han_Guangdong4076,Han_noNWC
Han_Guangdong4255,Han_noNWC
Han_Guangdong4415,Han_noNWC
Han_Guangdong4197,Han_noNWC
Han_Guangdong4300,Han_noNWC
Han_Guangdong4344,Han_noNWC
Han_Guangdong4379,Han_noNWC
Han_Guangdong4388,Han_noNWC
Han_Guangdong4413,Han_noNWC
Han_Guangdong4438,Han_noNWC
Han_Guangdong4178,Han_noNWC
Han_Guangdong4175,Han_noNWC
Han_Guangdong4242,Han_noNWC
Han_Guangdong4125,Han_noNWC
Han_Guangdong4126,Han_noNWC
Han_Guangdong4141,Han_noNWC
Han_Guangdong4243,Han_noNWC
Han_Guangdong4203,Han_noNWC
Han_Guangdong4323,Han_noNWC
Han_Guangdong4365,Han_noNWC
Han_Guangdong4302,Han_noNWC
Han_Guangdong4230,Han_noNWC
Han_Guangdong4322,Han_noNWC
Han_Guangdong4104,Han_noNWC
Han_Guangdong4120,Han_noNWC
Han_Guangdong4147,Han_noNWC
Han_Guangdong4226,Han_noNWC
Han_Guangdong4437,Han_noNWC
Han_Guangdong4248,Han_noNWC
Han_Guangdong4332,Han_noNWC
Han_Guangdong4341,Han_noNWC
Han_Guangdong4410,Han_noNWC
Han_Guangdong4193,Han_noNWC
Han_Guangdong4159,Han_noNWC
Han_Guangdong4345,Han_noNWC
Han_Guangdong4428,Han_noNWC
Han_Guangdong4108,Han_noNWC
Han_Guangdong4124,Han_noNWC
Han_Guangdong4244,Han_noNWC
Han_Guangdong4257,Han_noNWC
Han_Guangdong4368,Han_noNWC
Han_Guangdong4407,Han_noNWC
Han_Guangdong4102,Han_noNWC
Han_Guangdong4350,Han_noNWC
Han_Guangdong4135,Han_noNWC
Han_Guangdong4158,Han_noNWC
Han_Guangdong4389,Han_noNWC
Han_Guangdong4298,Han_noNWC
Han_Guangdong4307,Han_noNWC
Han_Guangdong4324,Han_noNWC
Han_Guangdong4325,Han_noNWC
Han_Guangdong4420,Han_noNWC
Han_Guangdong4297,Han_noNWC
Han_Guangdong4131,Han_noNWC
Han_Guangdong4223,Han_noNWC
Han_Guangdong4399,Han_noNWC
Han_Guangdong4134,Han_noNWC
Han_Guangdong4092,Han_noNWC
Han_Guangxi4000,Han_noNWC
Han_Guangxi4009,Han_noNWC
Han_Guangxi4010,Han_noNWC
Han_Guangxi3980,Han_noNWC
Han_Guangxi4034,Han_noNWC
Han_Guangxi4025,Han_noNWC
Han_Guangxi4005,Han_noNWC
Han_Guangxi4016,Han_noNWC
Han_Guangxi4019,Han_noNWC
Han_Guangxi3972,Han_noNWC
Han_Guangxi3989,Han_noNWC
Han_Guangxi3978,Han_noNWC
Han_Guangxi4015,Han_noNWC
Han_Guangxi4031,Han_noNWC
Han_Guangxi4013,Han_noNWC
Han_Guangxi4045,Han_noNWC
Han_Guangxi4059,Han_noNWC
Han_Guangxi3982,Han_noNWC
Han_Guangxi3983,Han_noNWC
Han_Guangxi3976,Han_noNWC
Han_Guangxi3991,Han_noNWC
Han_Guangxi4021,Han_noNWC
Han_Guangxi3977,Han_noNWC
Han_Guangxi4012,Han_noNWC
Han_Guangxi4002,Han_noNWC
Han_Guangxi3971,Han_noNWC
Han_Guangxi4044,Han_noNWC
Han_Guangxi3997,Han_noNWC
Han_Guangxi3996,Han_noNWC
Han_Guangxi4018,Han_noNWC
Han_Guangxi3987,Han_noNWC
Han_Guangxi3993,Han_noNWC
Han_Guangxi4043,Han_noNWC
Han_Guangxi4047,Han_noNWC
Han_Guangxi4052,Han_noNWC
Han_Guangxi4006,Han_noNWC
Han_Guangxi4007,Han_noNWC
Han_Guangxi4037,Han_noNWC
Han_Guangxi3981,Han_noNWC
Han_Guangxi3992,Han_noNWC
Han_Guangxi4046,Han_noNWC
Han_Guangxi4004,Han_noNWC
Han_Guangxi4028,Han_noNWC
Han_Guangxi4033,Han_noNWC
Han_Guangxi4058,Han_noNWC
Han_Guangxi4042,Han_noNWC
Han_Guangxi3994,Han_noNWC
Han_Guangxi4011,Han_noNWC
Han_Guangxi4041,Han_noNWC
Han_Guangxi4050,Han_noNWC
Han_Guangxi3975,Han_noNWC
Han_Guangxi4020,Han_noNWC
Han_Guangxi4022,Han_noNWC
Han_Guangxi4030,Han_noNWC
Han_Guangxi4040,Han_noNWC
Han_Guangxi4053,Han_noNWC
Han_Guangxi4017,Han_noNWC
Han_Guangxi4029,Han_noNWC
Han_Guangxi4014,Han_noNWC
Han_Guangxi3974,Han_noNWC
Han_Guangxi4027,Han_noNWC
Han_Guangxi3986,Han_noNWC
Han_Guangxi3990,Han_noNWC
Han_Guangxi4038,Han_noNWC
Han_Guangxi3985,Han_noNWC
Han_Guangxi4055,Han_noNWC
Han_Guangxi4024,Han_noNWC
Han_Guangxi3973,Han_noNWC
Han_Guangxi3979,Han_noNWC
Han_Guangxi3988,Han_noNWC
Han_Guangxi3998,Han_noNWC
Han_Guangxi3999,Han_noNWC
Han_Guangxi4001,Han_noNWC
Han_Guangxi4003,Han_noNWC
Han_Guangxi4008,Han_noNWC
Han_Guangxi4026,Han_noNWC
Han_Guangxi4036,Han_noNWC
Han_Guangxi4039,Han_noNWC
Han_Guangxi4051,Han_noNWC
Han_Guangxi4056,Han_noNWC
Han_Guangxi4049,Han_noNWC
Han_Guangxi4032,Han_noNWC
Han_Guangxi4057,Han_noNWC
Han_Guangxi4023,Han_noNWC
Han_Guangxi3995,Han_noNWC
Han_Guangxi4054,Han_noNWC
Han_Guangxi4035,Han_noNWC
Han_Guangxi4048,Han_noNWC
Han_Guangxi3984,Han_noNWC
Han_Guizhou3967,Han_noNWC
Han_Guizhou3932,Han_noNWC
Han_Guizhou3945,Han_noNWC
Han_Guizhou3963,Han_noNWC
Han_Guizhou3937,Han_noNWC
Han_Guizhou3916,Han_noNWC
Han_Guizhou3922,Han_noNWC
Han_Guizhou3939,Han_noNWC
Han_Guizhou3954,Han_noNWC
Han_Guizhou3956,Han_noNWC
Han_Guizhou3949,Han_noNWC
Han_Guizhou3930,Han_noNWC
Han_Guizhou3951,Han_noNWC
Han_Guizhou3935,Han_noNWC
Han_Guizhou3970,Han_noNWC
Han_Guizhou3925,Han_noNWC
Han_Guizhou3958,Han_noNWC
Han_Guizhou3965,Han_noNWC
Han_Guizhou3952,Han_noNWC
Han_Guizhou3942,Han_noNWC
Han_Guizhou3950,Han_noNWC
Han_Guizhou3955,Han_noNWC
Han_Guizhou3961,Han_noNWC
Han_Guizhou3907,Han_noNWC
Han_Guizhou3941,Han_noNWC
Han_Guizhou3938,Han_noNWC
Han_Guizhou3960,Han_noNWC
Han_Guizhou3928,Han_noNWC
Han_Guizhou3915,Han_noNWC
Han_Guizhou3931,Han_noNWC
Han_Guizhou3946,Han_noNWC
Han_Guizhou3962,Han_noNWC
Han_Guizhou3921,Han_noNWC
Han_Guizhou3911,Han_noNWC
Han_Guizhou3948,Han_noNWC
Han_Guizhou3912,Han_noNWC
Han_Guizhou3924,Han_noNWC
Han_Guizhou3909,Han_noNWC
Han_Guizhou3957,Han_noNWC
Han_Guizhou3933,Han_noNWC
Han_Guizhou3964,Han_noNWC
Han_Guizhou3929,Han_noNWC
Han_Guizhou3927,Han_noNWC
Han_Guizhou3969,Han_noNWC
Han_Guizhou3926,Han_noNWC
Han_Guizhou3953,Han_noNWC
Han_Guizhou3968,Han_noNWC
Han_Guizhou3947,Han_noNWC
Han_Guizhou3919,Han_noNWC
Han_Guizhou3944,Han_noNWC
Han_Guizhou3910,Han_noNWC
Han_Guizhou3923,Han_noNWC
Han_Guizhou3913,Han_noNWC
Han_Guizhou3914,Han_noNWC
Han_Guizhou3940,Han_noNWC
Han_Guizhou3943,Han_noNWC
Han_Guizhou3918,Han_noNWC
Han_Guizhou3908,Han_noNWC
Han_Guizhou3920,Han_noNWC
Han_Guizhou3936,Han_noNWC
Han_Guizhou3934,Han_noNWC
Han_Guizhou3959,Han_noNWC
Han_Guizhou3917,Han_noNWC
Han_Guizhou3966,Han_noNWC
Han_Hainan3902,Han_noNWC
Han_Hainan3905,Han_noNWC
Han_Hainan3904,Han_noNWC
Han_Hainan3899,Han_noNWC
Han_Hainan3898,Han_noNWC
Han_Hainan3896,Han_noNWC
Han_Hainan3903,Han_noNWC
Han_Hainan3906,Han_noNWC
Han_Hainan3900,Han_noNWC
Han_Hainan3897,Han_noNWC
Han_Hainan3901,Han_noNWC
Han_Hebei3687,Han_noNWC
Han_Hebei3691,Han_noNWC
Han_Hebei3733,Han_noNWC
Han_Hebei3744,Han_noNWC
Han_Hebei3837,Han_noNWC
Han_Hebei3830,Han_noNWC
Han_Hebei3761,Han_noNWC
Han_Hebei3883,Han_noNWC
Han_Hebei3892,Han_noNWC
Han_Hebei3722,Han_noNWC
Han_Hebei3777,Han_noNWC
Han_Hebei3746,Han_noNWC
Han_Hebei3685,Han_noNWC
Han_Hebei3707,Han_noNWC
Han_Hebei3757,Han_noNWC
Han_Hebei3677,Han_noNWC
Han_Hebei3751,Han_noNWC
Han_Hebei3825,Han_noNWC
Han_Hebei3829,Han_noNWC
Han_Hebei3884,Han_noNWC
Han_Hebei3689,Han_noNWC
Han_Hebei3753,Han_noNWC
Han_Hebei3845,Han_noNWC
Han_Hebei3670,Han_noNWC
Han_Hebei3882,Han_noNWC
Han_Hebei3808,Han_noNWC
Han_Hebei3878,Han_noNWC
Han_Hebei3697,Han_noNWC
Han_Hebei3704,Han_noNWC
Han_Hebei3875,Han_noNWC
Han_Hebei3784,Han_noNWC
Han_Hebei3682,Han_noNWC
Han_Hebei3827,Han_noNWC
Han_Hebei3700,Han_noNWC
Han_Hebei3849,Han_noNWC
Han_Hebei3854,Han_noNWC
Han_Hebei3864,Han_noNWC
Han_Hebei3710,Han_noNWC
Han_Hebei3857,Han_noNWC
Han_Hebei3822,Han_noNWC
Han_Hebei3863,Han_noNWC
Han_Hebei3686,Han_noNWC
Han_Hebei3730,Han_noNWC
Han_Hebei3851,Han_noNWC
Han_Hebei3732,Han_noNWC
Han_Hebei3780,Han_noNWC
Han_Hebei3711,Han_noNWC
Han_Hebei3737,Han_noNWC
Han_Hebei3819,Han_noNWC
Han_Hebei3675,Han_noNWC
Han_Hebei3801,Han_noNWC
Han_Hebei3760,Han_noNWC
Han_Hebei3839,Han_noNWC
Han_Hebei3859,Han_noNWC
Han_Hebei3872,Han_noNWC
Han_Hebei3848,Han_noNWC
Han_Hebei3667,Han_noNWC
Han_Hebei3766,Han_noNWC
Han_Hebei3868,Han_noNWC
Han_Hebei3811,Han_noNWC
Han_Hebei3798,Han_noNWC
Han_Hebei3771,Han_noNWC
Han_Hebei3773,Han_noNWC
Han_Hebei3876,Han_noNWC
Han_Hebei3725,Han_noNWC
Han_Hebei3774,Han_noNWC
Han_Hebei3799,Han_noNWC
Han_Hebei3740,Han_noNWC
Han_Hebei3767,Han_noNWC
Han_Hebei3671,Han_noNWC
Han_Hebei3703,Han_noNWC
Han_Hebei3696,Han_noNWC
Han_Hebei3726,Han_noNWC
Han_Hebei3719,Han_noNWC
Han_Hebei3674,Han_noNWC
Han_Hebei3718,Han_noNWC
Han_Hebei3770,Han_noNWC
Han_Hebei3803,Han_noNWC
Han_Hebei3805,Han_noNWC
Han_Hebei3861,Han_noNWC
Han_Hebei3891,Han_noNWC
Han_Hebei3736,Han_noNWC
Han_Hebei3800,Han_noNWC
Han_Hebei3738,Han_noNWC
Han_Hebei3754,Han_noNWC
Han_Hebei3809,Han_noNWC
Han_Hebei3712,Han_noNWC
Han_Hebei3756,Han_noNWC
Han_Hebei3835,Han_noNWC
Han_Hebei3680,Han_noNWC
Han_Hebei3705,Han_noNWC
Han_Hebei3699,Han_noNWC
Han_Hebei3676,Han_noNWC
Han_Hebei3678,Han_noNWC
Han_Hebei3669,Han_noNWC
Han_Hebei3889,Han_noNWC
Han_Hebei3807,Han_noNWC
Han_Hebei3838,Han_noNWC
Han_Hebei3843,Han_noNWC
Han_Hebei3789,Han_noNWC
Han_Hebei3795,Han_noNWC
Han_Hebei3893,Han_noNWC
Han_Hebei3724,Han_noNWC
Han_Hebei3758,Han_noNWC
Han_Hebei3788,Han_noNWC
Han_Hebei3887,Han_noNWC
Han_Hebei3821,Han_noNWC
Han_Hebei3823,Han_noNWC
Han_Hebei3847,Han_noNWC
Han_Hebei3790,Han_noNWC
Han_Hebei3873,Han_noNWC
Han_Hebei3812,Han_noNWC
Han_Hebei3832,Han_noNWC
Han_Hebei3804,Han_noNWC
Han_Hebei3692,Han_noNWC
Han_Hebei3779,Han_noNWC
Han_Hebei3694,Han_noNWC
Han_Hebei3846,Han_noNWC
Han_Hebei3717,Han_noNWC
Han_Hebei3781,Han_noNWC
Han_Hebei3797,Han_noNWC
Han_Hebei3690,Han_noNWC
Han_Hebei3720,Han_noNWC
Han_Hebei3824,Han_noNWC
Han_Hebei3888,Han_noNWC
Han_Hebei3834,Han_noNWC
Han_Hebei3763,Han_noNWC
Han_Hebei3894,Han_noNWC
Han_Hebei3791,Han_noNWC
Han_Hebei3796,Han_noNWC
Han_Hebei3858,Han_noNWC
Han_Hebei3870,Han_noNWC
Han_Hebei3701,Han_noNWC
Han_Hebei3721,Han_noNWC
Han_Hebei3764,Han_noNWC
Han_Hebei3768,Han_noNWC
Han_Hebei3840,Han_noNWC
Han_Hebei3820,Han_noNWC
Han_Hebei3775,Han_noNWC
Han_Hebei3695,Han_noNWC
Han_Hebei3715,Han_noNWC
Han_Hebei3745,Han_noNWC
Han_Hebei3772,Han_noNWC
Han_Hebei3672,Han_noNWC
Han_Hebei3762,Han_noNWC
Han_Hebei3728,Han_noNWC
Han_Hebei3792,Han_noNWC
Han_Hebei3841,Han_noNWC
Han_Hebei3852,Han_noNWC
Han_Hebei3867,Han_noNWC
Han_Hebei3890,Han_noNWC
Han_Hebei3681,Han_noNWC
Han_Hebei3782,Han_noNWC
Han_Hebei3856,Han_noNWC
Han_Hebei3810,Han_noNWC
Han_Hebei3729,Han_noNWC
Han_Hebei3679,Han_noNWC
Han_Hebei3793,Han_noNWC
Han_Hebei3813,Han_noNWC
Han_Hebei3816,Han_noNWC
Han_Hebei3879,Han_noNWC
Han_Hebei3769,Han_noNWC
Han_Hebei3741,Han_noNWC
Han_Hebei3747,Han_noNWC
Han_Hebei3794,Han_noNWC
Han_Hebei3865,Han_noNWC
Han_Hebei3716,Han_noNWC
Han_Hebei3881,Han_noNWC
Han_Hebei3668,Han_noNWC
Han_Hebei3683,Han_noNWC
Han_Hebei3776,Han_noNWC
Han_Hebei3869,Han_noNWC
Han_Hebei3895,Han_noNWC
Han_Hebei3853,Han_noNWC
Han_Hebei3862,Han_noNWC
Han_Hebei3866,Han_noNWC
Han_Hebei3787,Han_noNWC
Han_Hebei3749,Han_noNWC
Han_Hebei3778,Han_noNWC
Han_Hebei3708,Han_noNWC
Han_Hebei3844,Han_noNWC
Han_Hebei3688,Han_noNWC
Han_Hebei3880,Han_noNWC
Han_Hebei3818,Han_noNWC
Han_Hebei3748,Han_noNWC
Han_Hebei3666,Han_noNWC
Han_Hebei3693,Han_noNWC
Han_Hebei3673,Han_noNWC
Han_Hebei3855,Han_noNWC
Han_Hebei3684,Han_noNWC
Han_Hebei3814,Han_noNWC
Han_Hebei3714,Han_noNWC
Han_Hebei3742,Han_noNWC
Han_Hebei3871,Han_noNWC
Han_Hebei3759,Han_noNWC
Han_Hebei3752,Han_noNWC
Han_Hebei3877,Han_noNWC
Han_Hebei3802,Han_noNWC
Han_Hebei3806,Han_noNWC
Han_Hebei3727,Han_noNWC
Han_Hebei3698,Han_noNWC
Han_Hebei3833,Han_noNWC
Han_Hebei3735,Han_noNWC
Han_Hebei3817,Han_noNWC
Han_Hebei3886,Han_noNWC
Han_Hebei3739,Han_noNWC
Han_Hebei3750,Han_noNWC
Han_Hebei3815,Han_noNWC
Han_Hebei3842,Han_noNWC
Han_Hebei3734,Han_noNWC
Han_Hebei3826,Han_noNWC
Han_Hebei3709,Han_noNWC
Han_Hebei3702,Han_noNWC
Han_Hebei3706,Han_noNWC
Han_Hebei3723,Han_noNWC
Han_Hebei3836,Han_noNWC
Han_Hebei3786,Han_noNWC
Han_Hebei3885,Han_noNWC
Han_Hebei3831,Han_noNWC
Han_Hebei3731,Han_noNWC
Han_Hebei3713,Han_noNWC
Han_Hebei3755,Han_noNWC
Han_Hebei3785,Han_noNWC
Han_Hebei3783,Han_noNWC
Han_Hebei3743,Han_noNWC
Han_Hebei3850,Han_noNWC
Han_Hebei3765,Han_noNWC
Han_Hebei3828,Han_noNWC
Han_Hebei3874,Han_noNWC
Han_Hebei3860,Han_noNWC
Han_Heilongjiang3392,Han_noNWC
Han_Heilongjiang3325,Han_noNWC
Han_Heilongjiang3382,Han_noNWC
Han_Heilongjiang3349,Han_noNWC
Han_Heilongjiang3391,Han_noNWC
Han_Heilongjiang3340,Han_noNWC
Han_Heilongjiang3388,Han_noNWC
Han_Heilongjiang3372,Han_noNWC
Han_Heilongjiang3397,Han_noNWC
Han_Heilongjiang3369,Han_noNWC
Han_Heilongjiang3367,Han_noNWC
Han_Heilongjiang3347,Han_noNWC
Han_Heilongjiang3379,Han_noNWC
Han_Heilongjiang3361,Han_noNWC
Han_Heilongjiang3386,Han_noNWC
Han_Heilongjiang3351,Han_noNWC
Han_Heilongjiang3355,Han_noNWC
Han_Heilongjiang3375,Han_noNWC
Han_Heilongjiang3335,Han_noNWC
Han_Heilongjiang3365,Han_noNWC
Han_Heilongjiang3346,Han_noNWC
Han_Heilongjiang3404,Han_noNWC
Han_Heilongjiang3322,Han_noNWC
Han_Heilongjiang3409,Han_noNWC
Han_Heilongjiang3411,Han_noNWC
Han_Heilongjiang3364,Han_noNWC
Han_Heilongjiang3373,Han_noNWC
Han_Heilongjiang3357,Han_noNWC
Han_Heilongjiang3321,Han_noNWC
Han_Heilongjiang3402,Han_noNWC
Han_Heilongjiang3348,Han_noNWC
Han_Heilongjiang3366,Han_noNWC
Han_Heilongjiang3395,Han_noNWC
Han_Heilongjiang3380,Han_noNWC
Han_Heilongjiang3398,Han_noNWC
Han_Heilongjiang3362,Han_noNWC
Han_Heilongjiang3405,Han_noNWC
Han_Heilongjiang3337,Han_noNWC
Han_Heilongjiang3371,Han_noNWC
Han_Heilongjiang3378,Han_noNWC
Han_Heilongjiang3410,Han_noNWC
Han_Heilongjiang3368,Han_noNWC
Han_Heilongjiang3353,Han_noNWC
Han_Heilongjiang3406,Han_noNWC
Han_Heilongjiang3323,Han_noNWC
Han_Heilongjiang3328,Han_noNWC
Han_Heilongjiang3338,Han_noNWC
Han_Heilongjiang3363,Han_noNWC
Han_Heilongjiang3333,Han_noNWC
Han_Heilongjiang3352,Han_noNWC
Han_Heilongjiang3330,Han_noNWC
Han_Heilongjiang3408,Han_noNWC
Han_Heilongjiang3332,Han_noNWC
Han_Heilongjiang3393,Han_noNWC
Han_Heilongjiang3343,Han_noNWC
Han_Heilongjiang3339,Han_noNWC
Han_Heilongjiang3354,Han_noNWC
Han_Heilongjiang3384,Han_noNWC
Han_Heilongjiang3387,Han_noNWC
Han_Heilongjiang3377,Han_noNWC
Han_Heilongjiang3401,Han_noNWC
Han_Heilongjiang3324,Han_noNWC
Han_Heilongjiang3342,Han_noNWC
Han_Heilongjiang3376,Han_noNWC
Han_Heilongjiang3399,Han_noNWC
Han_Heilongjiang3334,Han_noNWC
Han_Heilongjiang3407,Han_noNWC
Han_Heilongjiang3385,Han_noNWC
Han_Heilongjiang3356,Han_noNWC
Han_Heilongjiang3360,Han_noNWC
Han_Heilongjiang3394,Han_noNWC
Han_Heilongjiang3358,Han_noNWC
Han_Heilongjiang3326,Han_noNWC
Han_Heilongjiang3359,Han_noNWC
Han_Heilongjiang3381,Han_noNWC
Han_Heilongjiang3396,Han_noNWC
Han_Heilongjiang3383,Han_noNWC
Han_Heilongjiang3331,Han_noNWC
Han_Heilongjiang3350,Han_noNWC
Han_Heilongjiang3327,Han_noNWC
Han_Heilongjiang3336,Han_noNWC
Han_Heilongjiang3403,Han_noNWC
Han_Heilongjiang3412,Han_noNWC
Han_Heilongjiang3390,Han_noNWC
Han_Heilongjiang3329,Han_noNWC
Han_Heilongjiang3370,Han_noNWC
Han_Heilongjiang3400,Han_noNWC
Han_Heilongjiang3341,Han_noNWC
Han_Heilongjiang3344,Han_noNWC
Han_Heilongjiang3389,Han_noNWC
Han_Heilongjiang3374,Han_noNWC
Han_Heilongjiang3345,Han_noNWC
Han_Henan3419,Han_noNWC
Han_Henan3565,Han_noNWC
Han_Henan3545,Han_noNWC
Han_Henan3557,Han_noNWC
Han_Henan3444,Han_noNWC
Han_Henan3522,Han_noNWC
Han_Henan3561,Han_noNWC
Han_Henan3570,Han_noNWC
Han_Henan3609,Han_noNWC
Han_Henan3643,Han_noNWC
Han_Henan3650,Han_noNWC
Han_Henan3432,Han_noNWC
Han_Henan3631,Han_noNWC
Han_Henan3448,Han_noNWC
Han_Henan3539,Han_noNWC
Han_Henan3436,Han_noNWC
Han_Henan3592,Han_noNWC
Han_Henan3628,Han_noNWC
Han_Henan3439,Han_noNWC
Han_Henan3573,Han_noNWC
Han_Henan3434,Han_noNWC
Han_Henan3558,Han_noNWC
Han_Henan3612,Han_noNWC
Han_Henan3620,Han_noNWC
Han_Henan3551,Han_noNWC
Han_Henan3651,Han_noNWC
