ID	Group_big	Group_small	Note
Manchu_Anshan4601	All	Manchu_Liaoning	All Populations
Manchu_Anshan4677	All	Manchu_Liaoning	All Populations
Manchu_Anshan4998	All	Manchu_Liaoning	All Populations
Manchu_Anshan5060	All	Manchu_Liaoning	All Populations
Manchu_Anshan5123	All	Manchu_Liaoning	All Populations
Manchu_Benxi4046	All	Manchu_Liaoning	All Populations
Manchu_Benxi4094	All	Manchu_Liaoning	All Populations
Manchu_Dalian3838	All	Manchu_Liaoning	All Populations
Manchu_Dalian4030	All	Manchu_Liaoning	All Populations
Manchu_Dalian4049	All	Manchu_Liaoning	All Populations
Manchu_Dalian4116	All	Manchu_Liaoning	All Populations
Manchu_Dalian4598	All	Manchu_Liaoning	All Populations
Manchu_Dalian5377	All	Manchu_Liaoning	All Populations
Manchu_Dalian5602	All	Manchu_Liaoning	All Populations
Manchu_Dandong4248	All	Manchu_Liaoning	All Populations
Manchu_Dandong4357	All	Manchu_Liaoning	All Populations
Manchu_Dandong4391	All	Manchu_Liaoning	All Populations
Manchu_Dandong4667	All	Manchu_Liaoning	All Populations
Manchu_Dandong4772	All	Manchu_Liaoning	All Populations
Manchu_Dandong4829	All	Manchu_Liaoning	All Populations
Manchu_Dandong4838	All	Manchu_Liaoning	All Populations
Manchu_Dandong4850	All	Manchu_Liaoning	All Populations
Manchu_Dandong5094	All	Manchu_Liaoning	All Populations
Manchu_Dandong5500	All	Manchu_Liaoning	All Populations
Manchu_Dandong5555	All	Manchu_Liaoning	All Populations
Manchu_Fushun3893	All	Manchu_Liaoning	All Populations
Manchu_Fushun4069	All	Manchu_Liaoning	All Populations
Manchu_Fushun4159	All	Manchu_Liaoning	All Populations
Manchu_Fushun4262	All	Manchu_Liaoning	All Populations
Manchu_Fushun4352	All	Manchu_Liaoning	All Populations
Manchu_Fushun4378	All	Manchu_Liaoning	All Populations
Manchu_Fushun4439	All	Manchu_Liaoning	All Populations
Manchu_Fushun5291	All	Manchu_Liaoning	All Populations
Manchu_Fushun5585	All	Manchu_Liaoning	All Populations
Manchu_Fuxin5054	All	Manchu_Liaoning	All Populations
Manchu_Fuxin5622	All	Manchu_Liaoning	All Populations
Manchu_Huludao5037	All	Manchu_Liaoning	All Populations
Manchu_Huludao5232	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou3922	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4423	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4425	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4440	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4582	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou5089	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou5163	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou5219	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou5294	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou5514	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou5562	All	Manchu_Liaoning	All Populations
Manchu_Liaoyang4506	All	Manchu_Liaoning	All Populations
Manchu_Liaoyang5047	All	Manchu_Liaoning	All Populations
Manchu_Panjin5464	All	Manchu_Liaoning	All Populations
Manchu_Shenyang3887	All	Manchu_Liaoning	All Populations
Manchu_Shenyang3941	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4088	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4163	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4333	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4375	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4629	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4719	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4809	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4847	All	Manchu_Liaoning	All Populations
Manchu_Shenyang5430	All	Manchu_Liaoning	All Populations
Manchu_Tieling3854	All	Manchu_Liaoning	All Populations
Manchu_Tieling3879	All	Manchu_Liaoning	All Populations
Manchu_Tieling3944	All	Manchu_Liaoning	All Populations
Manchu_Tieling4307	All	Manchu_Liaoning	All Populations
Manchu_Tieling4340	All	Manchu_Liaoning	All Populations
Manchu_Tieling4431	All	Manchu_Liaoning	All Populations
Manchu_Tieling4749	All	Manchu_Liaoning	All Populations
Manchu_Tieling4849	All	Manchu_Liaoning	All Populations
Manchu_Tieling5238	All	Manchu_Liaoning	All Populations
Manchu_Tieling5340	All	Manchu_Liaoning	All Populations
Manchu_Tieling5466	All	Manchu_Liaoning	All Populations
Manchu_Tieling5478	All	Manchu_Liaoning	All Populations
Manchu_Tieling5571	All	Manchu_Liaoning	All Populations
Manchu_Yingkou3827	All	Manchu_Liaoning	All Populations
Manchu_Yingkou5416	All	Manchu_Liaoning	All Populations
Manchu_Yingkou5580	All	Manchu_Liaoning	All Populations
Manchu_Tieling5225	All	Manchu_Liaoning	All Populations
Manchu_Anshan3878	All	Manchu_Liaoning	All Populations
Manchu_Anshan3969	All	Manchu_Liaoning	All Populations
Manchu_Anshan4070	All	Manchu_Liaoning	All Populations
Manchu_Anshan4096	All	Manchu_Liaoning	All Populations
Manchu_Anshan4134	All	Manchu_Liaoning	All Populations
Manchu_Anshan4314	All	Manchu_Liaoning	All Populations
Manchu_Anshan4319	All	Manchu_Liaoning	All Populations
Manchu_Anshan4351	All	Manchu_Liaoning	All Populations
Manchu_Anshan4399	All	Manchu_Liaoning	All Populations
Manchu_Anshan4429	All	Manchu_Liaoning	All Populations
Manchu_Anshan4482	All	Manchu_Liaoning	All Populations
Manchu_Anshan4490	All	Manchu_Liaoning	All Populations
Manchu_Anshan4507	All	Manchu_Liaoning	All Populations
Manchu_Anshan4510	All	Manchu_Liaoning	All Populations
Manchu_Anshan4515	All	Manchu_Liaoning	All Populations
Manchu_Anshan4558	All	Manchu_Liaoning	All Populations
Manchu_Anshan4633	All	Manchu_Liaoning	All Populations
Manchu_Anshan4698	All	Manchu_Liaoning	All Populations
Manchu_Anshan4844	All	Manchu_Liaoning	All Populations
Manchu_Anshan4950	All	Manchu_Liaoning	All Populations
Manchu_Anshan5014	All	Manchu_Liaoning	All Populations
Manchu_Anshan5043	All	Manchu_Liaoning	All Populations
Manchu_Anshan5052	All	Manchu_Liaoning	All Populations
Manchu_Anshan5056	All	Manchu_Liaoning	All Populations
Manchu_Anshan5264	All	Manchu_Liaoning	All Populations
Manchu_Anshan5342	All	Manchu_Liaoning	All Populations
Manchu_Anshan5395	All	Manchu_Liaoning	All Populations
Manchu_Anshan5450	All	Manchu_Liaoning	All Populations
Manchu_Anshan5472	All	Manchu_Liaoning	All Populations
Manchu_Anshan5476	All	Manchu_Liaoning	All Populations
Manchu_Anshan5497	All	Manchu_Liaoning	All Populations
Manchu_Anshan5519	All	Manchu_Liaoning	All Populations
Manchu_Benxi3942	All	Manchu_Liaoning	All Populations
Manchu_Benxi3964	All	Manchu_Liaoning	All Populations
Manchu_Benxi4002	All	Manchu_Liaoning	All Populations
Manchu_Benxi4102	All	Manchu_Liaoning	All Populations
Manchu_Benxi4113	All	Manchu_Liaoning	All Populations
Manchu_Benxi4308	All	Manchu_Liaoning	All Populations
Manchu_Benxi4395	All	Manchu_Liaoning	All Populations
Manchu_Benxi4637	All	Manchu_Liaoning	All Populations
Manchu_Benxi4744	All	Manchu_Liaoning	All Populations
Manchu_Benxi4911	All	Manchu_Liaoning	All Populations
Manchu_Benxi5016	All	Manchu_Liaoning	All Populations
Manchu_Benxi5072	All	Manchu_Liaoning	All Populations
Manchu_Benxi5293	All	Manchu_Liaoning	All Populations
Manchu_Benxi5456	All	Manchu_Liaoning	All Populations
Manchu_Benxi5525	All	Manchu_Liaoning	All Populations
Manchu_Benxi5629	All	Manchu_Liaoning	All Populations
Manchu_Chaoyang4650	All	Manchu_Liaoning	All Populations
Manchu_Chaoyang5305	All	Manchu_Liaoning	All Populations
Manchu_Chaoyang5465	All	Manchu_Liaoning	All Populations
Manchu_Dalian3820	All	Manchu_Liaoning	All Populations
Manchu_Dalian3935	All	Manchu_Liaoning	All Populations
Manchu_Dalian3980	All	Manchu_Liaoning	All Populations
Manchu_Dalian4050	All	Manchu_Liaoning	All Populations
Manchu_Dalian4085	All	Manchu_Liaoning	All Populations
Manchu_Dalian4249	All	Manchu_Liaoning	All Populations
Manchu_Dalian4347	All	Manchu_Liaoning	All Populations
Manchu_Dalian4450	All	Manchu_Liaoning	All Populations
Manchu_Dalian4471	All	Manchu_Liaoning	All Populations
Manchu_Dalian4481	All	Manchu_Liaoning	All Populations
Manchu_Dalian4517	All	Manchu_Liaoning	All Populations
Manchu_Dalian4536	All	Manchu_Liaoning	All Populations
Manchu_Dalian4557	All	Manchu_Liaoning	All Populations
Manchu_Dalian4620	All	Manchu_Liaoning	All Populations
Manchu_Dalian4631	All	Manchu_Liaoning	All Populations
Manchu_Dalian4697	All	Manchu_Liaoning	All Populations
Manchu_Dalian4700	All	Manchu_Liaoning	All Populations
Manchu_Dalian4728	All	Manchu_Liaoning	All Populations
Manchu_Dalian4808	All	Manchu_Liaoning	All Populations
Manchu_Dalian4837	All	Manchu_Liaoning	All Populations
Manchu_Dalian4941	All	Manchu_Liaoning	All Populations
Manchu_Dalian4977	All	Manchu_Liaoning	All Populations
Manchu_Dalian5129	All	Manchu_Liaoning	All Populations
Manchu_Dalian5162	All	Manchu_Liaoning	All Populations
Manchu_Dalian5220	All	Manchu_Liaoning	All Populations
Manchu_Dalian5265	All	Manchu_Liaoning	All Populations
Manchu_Dalian5322	All	Manchu_Liaoning	All Populations
Manchu_Dalian5379	All	Manchu_Liaoning	All Populations
Manchu_Dalian5431	All	Manchu_Liaoning	All Populations
Manchu_Dandong3891	All	Manchu_Liaoning	All Populations
Manchu_Dandong3972	All	Manchu_Liaoning	All Populations
Manchu_Dandong3983	All	Manchu_Liaoning	All Populations
Manchu_Dandong4000	All	Manchu_Liaoning	All Populations
Manchu_Dandong4020	All	Manchu_Liaoning	All Populations
Manchu_Dandong4059	All	Manchu_Liaoning	All Populations
Manchu_Dandong4106	All	Manchu_Liaoning	All Populations
Manchu_Dandong4111	All	Manchu_Liaoning	All Populations
Manchu_Dandong4122	All	Manchu_Liaoning	All Populations
Manchu_Dandong4146	All	Manchu_Liaoning	All Populations
Manchu_Dandong4203	All	Manchu_Liaoning	All Populations
Manchu_Dandong4209	All	Manchu_Liaoning	All Populations
Manchu_Dandong4243	All	Manchu_Liaoning	All Populations
Manchu_Dandong4386	All	Manchu_Liaoning	All Populations
Manchu_Dandong4434	All	Manchu_Liaoning	All Populations
Manchu_Dandong4453	All	Manchu_Liaoning	All Populations
Manchu_Dandong4465	All	Manchu_Liaoning	All Populations
Manchu_Dandong4492	All	Manchu_Liaoning	All Populations
Manchu_Dandong4590	All	Manchu_Liaoning	All Populations
Manchu_Dandong4721	All	Manchu_Liaoning	All Populations
Manchu_Dandong4756	All	Manchu_Liaoning	All Populations
Manchu_Dandong4839	All	Manchu_Liaoning	All Populations
Manchu_Dandong4842	All	Manchu_Liaoning	All Populations
Manchu_Dandong4910	All	Manchu_Liaoning	All Populations
Manchu_Dandong4930	All	Manchu_Liaoning	All Populations
Manchu_Dandong4942	All	Manchu_Liaoning	All Populations
Manchu_Dandong5180	All	Manchu_Liaoning	All Populations
Manchu_Dandong5245	All	Manchu_Liaoning	All Populations
Manchu_Dandong5339	All	Manchu_Liaoning	All Populations
Manchu_Dandong5352	All	Manchu_Liaoning	All Populations
Manchu_Dandong5363	All	Manchu_Liaoning	All Populations
Manchu_Dandong5366	All	Manchu_Liaoning	All Populations
Manchu_Dandong5429	All	Manchu_Liaoning	All Populations
Manchu_Dandong5435	All	Manchu_Liaoning	All Populations
Manchu_Dandong5451	All	Manchu_Liaoning	All Populations
Manchu_Dandong5485	All	Manchu_Liaoning	All Populations
Manchu_Dandong5498	All	Manchu_Liaoning	All Populations
Manchu_Dandong5502	All	Manchu_Liaoning	All Populations
Manchu_Dandong5561	All	Manchu_Liaoning	All Populations
Manchu_Dandong5576	All	Manchu_Liaoning	All Populations
Manchu_Fushun3839	All	Manchu_Liaoning	All Populations
Manchu_Fushun3859	All	Manchu_Liaoning	All Populations
Manchu_Fushun3925	All	Manchu_Liaoning	All Populations
Manchu_Fushun3949	All	Manchu_Liaoning	All Populations
Manchu_Fushun3963	All	Manchu_Liaoning	All Populations
Manchu_Fushun3974	All	Manchu_Liaoning	All Populations
Manchu_Fushun4041	All	Manchu_Liaoning	All Populations
Manchu_Fushun4198	All	Manchu_Liaoning	All Populations
Manchu_Fushun4287	All	Manchu_Liaoning	All Populations
Manchu_Fushun4343	All	Manchu_Liaoning	All Populations
Manchu_Fushun4368	All	Manchu_Liaoning	All Populations
Manchu_Fushun4501	All	Manchu_Liaoning	All Populations
Manchu_Fushun4525	All	Manchu_Liaoning	All Populations
Manchu_Fushun4616	All	Manchu_Liaoning	All Populations
Manchu_Fushun4632	All	Manchu_Liaoning	All Populations
Manchu_Fushun4680	All	Manchu_Liaoning	All Populations
Manchu_Fushun4688	All	Manchu_Liaoning	All Populations
Manchu_Fushun4740	All	Manchu_Liaoning	All Populations
Manchu_Fushun4864	All	Manchu_Liaoning	All Populations
Manchu_Fushun4979	All	Manchu_Liaoning	All Populations
Manchu_Fushun4988	All	Manchu_Liaoning	All Populations
Manchu_Fushun5009	All	Manchu_Liaoning	All Populations
Manchu_Fushun5055	All	Manchu_Liaoning	All Populations
Manchu_Fushun5068	All	Manchu_Liaoning	All Populations
Manchu_Fushun5214	All	Manchu_Liaoning	All Populations
Manchu_Fushun5261	All	Manchu_Liaoning	All Populations
Manchu_Fushun5267	All	Manchu_Liaoning	All Populations
Manchu_Fushun5367	All	Manchu_Liaoning	All Populations
Manchu_Fushun5370	All	Manchu_Liaoning	All Populations
Manchu_Fushun5383	All	Manchu_Liaoning	All Populations
Manchu_Fushun5393	All	Manchu_Liaoning	All Populations
Manchu_Fushun5400	All	Manchu_Liaoning	All Populations
Manchu_Fushun5422	All	Manchu_Liaoning	All Populations
Manchu_Fushun5494	All	Manchu_Liaoning	All Populations
Manchu_Fuxin3863	All	Manchu_Liaoning	All Populations
Manchu_Fuxin5112	All	Manchu_Liaoning	All Populations
Manchu_Fuxin5365	All	Manchu_Liaoning	All Populations
Manchu_Huludao3921	All	Manchu_Liaoning	All Populations
Manchu_Huludao4130	All	Manchu_Liaoning	All Populations
Manchu_Huludao4131	All	Manchu_Liaoning	All Populations
Manchu_Huludao4289	All	Manchu_Liaoning	All Populations
Manchu_Huludao4325	All	Manchu_Liaoning	All Populations
Manchu_Huludao4336	All	Manchu_Liaoning	All Populations
Manchu_Huludao4360	All	Manchu_Liaoning	All Populations
Manchu_Huludao4374	All	Manchu_Liaoning	All Populations
Manchu_Huludao4568	All	Manchu_Liaoning	All Populations
Manchu_Huludao4691	All	Manchu_Liaoning	All Populations
Manchu_Huludao4788	All	Manchu_Liaoning	All Populations
Manchu_Huludao4792	All	Manchu_Liaoning	All Populations
Manchu_Huludao4810	All	Manchu_Liaoning	All Populations
Manchu_Huludao4954	All	Manchu_Liaoning	All Populations
Manchu_Huludao4972	All	Manchu_Liaoning	All Populations
Manchu_Huludao5041	All	Manchu_Liaoning	All Populations
Manchu_Huludao5071	All	Manchu_Liaoning	All Populations
Manchu_Huludao5188	All	Manchu_Liaoning	All Populations
Manchu_Huludao5194	All	Manchu_Liaoning	All Populations
Manchu_Huludao5275	All	Manchu_Liaoning	All Populations
Manchu_Huludao5289	All	Manchu_Liaoning	All Populations
Manchu_Huludao5316	All	Manchu_Liaoning	All Populations
Manchu_Huludao5425	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou3819	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou3847	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou3871	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou3950	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou3976	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou3995	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4019	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4031	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4065	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4129	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4164	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4181	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4182	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4207	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4256	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4324	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4416	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4456	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4520	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4537	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4549	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4626	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4646	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4654	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4686	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4753	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4786	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4851	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4900	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4924	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4956	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4969	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4971	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4982	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou4997	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou5004	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou5040	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou5095	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou5181	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou5257	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou5447	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou5454	All	Manchu_Liaoning	All Populations
Manchu_Jinzhou5543	All	Manchu_Liaoning	All Populations
Manchu_Liaoyang3978	All	Manchu_Liaoning	All Populations
Manchu_Liaoyang4392	All	Manchu_Liaoning	All Populations
Manchu_Liaoyang4407	All	Manchu_Liaoning	All Populations
Manchu_Liaoyang4417	All	Manchu_Liaoning	All Populations
Manchu_Liaoyang4606	All	Manchu_Liaoning	All Populations
Manchu_Liaoyang5118	All	Manchu_Liaoning	All Populations
Manchu_Liaoyang5621	All	Manchu_Liaoning	All Populations
Manchu_Panjin4054	All	Manchu_Liaoning	All Populations
Manchu_Panjin5098	All	Manchu_Liaoning	All Populations
Manchu_Shenyang3866	All	Manchu_Liaoning	All Populations
Manchu_Shenyang3875	All	Manchu_Liaoning	All Populations
Manchu_Shenyang3889	All	Manchu_Liaoning	All Populations
Manchu_Shenyang3987	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4004	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4100	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4149	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4150	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4152	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4155	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4245	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4278	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4298	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4323	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4379	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4396	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4413	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4419	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4422	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4446	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4478	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4499	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4509	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4516	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4521	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4559	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4567	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4584	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4595	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4640	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4652	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4670	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4714	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4759	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4787	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4796	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4818	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4852	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4881	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4913	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4961	All	Manchu_Liaoning	All Populations
Manchu_Shenyang4973	All	Manchu_Liaoning	All Populations
Manchu_Shenyang5044	All	Manchu_Liaoning	All Populations
Manchu_Shenyang5048	All	Manchu_Liaoning	All Populations
Manchu_Shenyang5106	All	Manchu_Liaoning	All Populations
Manchu_Shenyang5114	All	Manchu_Liaoning	All Populations
Manchu_Shenyang5135	All	Manchu_Liaoning	All Populations
Manchu_Shenyang5138	All	Manchu_Liaoning	All Populations
Manchu_Shenyang5167	All	Manchu_Liaoning	All Populations
Manchu_Shenyang5175	All	Manchu_Liaoning	All Populations
Manchu_Shenyang5224	All	Manchu_Liaoning	All Populations
Manchu_Shenyang5230	All	Manchu_Liaoning	All Populations
Manchu_Shenyang5241	All	Manchu_Liaoning	All Populations
Manchu_Shenyang5251	All	Manchu_Liaoning	All Populations
